,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,248.787,1.94059,,1.45764
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
-00:00:42:747,,244.074,-0.554422,33.8988,1.05361,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.8125,0.0625,0.8125,-0.75,0.0625,0,5.60175e-317,2.08697e-305
-00:00:43:851,,244.906,0.831636,33.9369,1.05479,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1,0.125,1,-0.5625,0.125,0,5.60175e-317,2.08697e-305
-00:00:44:857,,244.906,0,33.9751,1.05598,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.875,0,0.875,-0.6875,0,0,5.60175e-317,2.08697e-305
-00:00:45:869,,244.629,-0.277214,33.9274,1.0545,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1,0,1,-0.5625,0,0,5.60175e-317,2.08697e-305
-00:00:46:882,,245.183,0.554431,33.8528,1.05218,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.875,0.1875,0.875,-0.6875,0.1875,0,5.60175e-317,2.08697e-305
-00:00:47:895,,245.737,0.55444,33.989,1.05641,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.8125,0.9375,0.25,0.9375,-0.8125,0.25,0,5.60175e-317,2.08697e-305
-00:00:48:908,,245.183,-0.55444,33.9681,1.05576,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,0.125,1.0625,-0.625,0.125,0,5.60175e-317,2.08697e-305
-00:00:49:921,,245.183,0,33.969,1.05579,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.9375,0,0.9375,-0.5625,0,0,5.60175e-317,2.08697e-305
-00:00:50:934,,245.46,0.277219,33.8494,1.05207,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.875,15.9375,0.875,-0.625,15.9375,0,5.60175e-317,2.08697e-305
-00:00:51:947,,246.569,1.1089,33.7953,1.05039,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.9375,0.0625,0.9375,-0.5625,0.0625,0,5.60175e-317,2.08697e-305
-00:00:52:961,,245.46,-1.1089,33.6585,1.04614,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0.125,0.9375,-0.625,0.125,0,5.60175e-317,2.08697e-305
-00:00:53:973,,245.46,0,33.9536,1.05531,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0,0.9375,-0.6875,0,0,5.60175e-317,2.08697e-305
-00:00:54:987,,245.183,-0.277219,34.0431,1.05809,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.8125,1,0,1,-0.8125,0,0,5.60175e-317,2.08697e-305
-00:00:56:000,,245.737,0.55444,33.8043,1.05067,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.875,0,0.875,-0.75,0,0,5.60175e-317,2.08697e-305
-00:00:57:013,,245.46,-0.277221,33.9112,1.05399,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.875,0.1875,0.875,-0.75,0.1875,0,5.60175e-317,2.08697e-305
-00:00:58:026,,244.629,-0.83165,33.811,1.05088,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,5.60175e-317,2.08697e-305
-00:00:59:039,,245.737,1.10887,33.7967,1.05044,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.875,0.0625,0.875,-0.5625,0.0625,0,5.60175e-317,2.08697e-305
-00:01:00:046,,245.737,0,33.8132,1.05095,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.875,0,0.875,-0.625,0,0,5.60175e-317,2.08697e-305
-00:01:01:049,,245.183,-0.55444,33.7942,1.05036,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,1,0,1,-0.5,0,0,5.60175e-317,2.08697e-305
-00:01:02:062,,245.183,0,33.974,1.05595,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0.125,0.9375,-0.6875,0.125,0,5.60175e-317,2.08697e-305
-00:01:03:076,,245.46,0.277219,33.851,1.05212,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,1.0625,0.1875,1.0625,-0.5,0.1875,0,5.60175e-317,2.08697e-305
-00:01:04:088,,245.46,0,34.0274,1.05761,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.9375,0,0.9375,-0.5,0,0,5.60175e-317,2.08697e-305
-00:01:05:101,,245.46,0,33.7912,1.05027,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.875,0.0625,0.875,-0.5,0.0625,0,5.60175e-317,2.08697e-305
-00:01:06:114,,244.906,-0.554435,34.0875,1.05947,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.75,0,0.75,-0.625,0,0,5.60175e-317,2.08697e-305
-00:01:07:127,,246.015,1.10888,33.8491,1.05206,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,-0.0625,1,-0.625,-0.0625,0,5.60175e-317,2.08697e-305
-00:01:08:140,,245.46,-0.554444,33.9866,1.05634,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0.125,1,-0.625,0.125,0,5.60175e-317,2.08697e-305
-00:01:09:153,,245.737,0.277221,33.9726,1.0559,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.75,-0.0625,0.75,-0.75,-0.0625,0,5.60175e-317,2.08697e-305
-00:01:10:166,,245.737,0,33.6611,1.04622,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0,1,-0.625,0,0,5.60175e-317,2.08697e-305
-00:01:11:180,,245.46,-0.277221,34.0873,1.05947,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0.25,1,-0.625,0.25,0,5.60175e-317,2.08697e-305
-00:01:12:192,,245.737,0.277221,33.9665,1.05571,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.875,0,0.875,-0.625,0,0,5.60175e-317,2.08697e-305
-00:01:13:205,,244.906,-0.831656,33.8854,1.05319,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0.1875,1,-0.625,0.1875,0,5.60175e-317,2.08697e-305
-00:01:14:218,,246.015,1.10888,33.9973,1.05667,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.875,0.1875,0.875,-0.5,0.1875,0,5.60175e-317,2.08697e-305
-00:01:15:231,,245.737,-0.277223,33.8595,1.05239,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0,0.9375,-0.6875,0,0,5.60175e-317,2.08697e-305
-00:01:16:244,,244.629,-1.10887,34.0709,1.05896,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,1.125,0.125,1.125,-0.6875,0.125,0,5.60175e-317,2.08697e-305
-00:01:17:257,,245.46,0.83165,33.8898,1.05333,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.9375,0.0625,0.9375,-0.75,0.0625,0,5.60175e-317,2.08697e-305
-00:01:18:271,,245.46,0,33.8518,1.05215,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0.125,0.9375,-0.6875,0.125,0,5.60175e-317,2.08697e-305
-00:01:19:284,,245.737,0.277221,33.825,1.05132,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,-0.0625,1.0625,-0.625,-0.0625,0,5.60175e-317,2.08697e-305
-00:01:20:297,,245.46,-0.277221,33.6697,1.04649,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1,0.1875,1,-0.5625,0.1875,0,5.60175e-317,2.08697e-305
-00:01:21:310,,244.906,-0.554435,34.1333,1.0609,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,5.60175e-317,2.08697e-305
-00:01:22:323,,244.629,-0.277214,33.9128,1.05404,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,1,0.125,1,-0.75,0.125,0,5.60175e-317,2.08697e-305
-00:01:23:336,,244.629,0,33.8903,1.05334,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1,0.1875,1,-0.5625,0.1875,0,5.60175e-317,2.08697e-305
-00:01:24:349,,246.015,1.38609,33.9072,1.05387,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.875,0,0.875,-0.75,0,0,5.60175e-317,2.08697e-305
-00:01:25:362,,244.906,-1.10888,33.8575,1.05232,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,0.0625,1.0625,-0.625,0.0625,0,5.60175e-317,2.08697e-305
-00:01:26:375,,245.737,0.831656,34.0099,1.05706,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.875,0.1875,0.875,-0.5625,0.1875,0,5.60175e-317,2.08697e-305
-00:01:27:388,,245.183,-0.55444,33.8721,1.05278,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0.0625,1,-0.625,0.0625,0,5.60175e-317,2.08697e-305
-00:01:28:401,,245.737,0.55444,33.8766,1.05292,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,-15.9375,0.9375,-0.625,-15.9375,0,5.60175e-317,2.08697e-305
-00:01:29:415,,245.737,0,33.9144,1.05409,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,1,0,1,-0.5,0,0,5.60175e-317,2.08697e-305
-00:01:30:422,,245.183,-0.55444,33.875,1.05287,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.9375,0.125,0.9375,-0.5,0.125,0,5.60175e-317,2.08697e-305
-00:01:31:424,,244.906,-0.277217,34.1023,1.05993,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0.0625,1,-0.625,0.0625,0,5.60175e-317,2.08697e-305
-00:01:32:437,,245.183,0.277217,33.8413,1.05182,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,0.125,1.0625,-0.625,0.125,0,5.60175e-317,2.08697e-305
-00:01:33:450,,245.46,0.277219,33.9468,1.0551,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.75,0.125,0.75,-0.6875,0.125,0,5.60175e-317,2.08697e-305
-00:01:34:463,,245.183,-0.277219,33.864,1.05253,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0.0625,0.9375,-0.625,0.0625,0,5.60175e-317,2.08697e-305
-00:01:35:477,,245.46,0.277219,33.9789,1.0561,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,5.60175e-317,2.08697e-305
-00:01:36:490,,244.629,-0.83165,33.8966,1.05354,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.9375,0,0.9375,-0.75,0,0,5.60175e-317,2.08697e-305
-00:01:37:503,,244.074,-0.554422,33.9089,1.05392,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.4375,0.9375,0.0625,0.9375,-0.4375,0.0625,0,5.60175e-317,2.08697e-305
-00:01:38:516,,245.737,1.66329,33.84,1.05178,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.8125,0.0625,0.8125,-0.5,0.0625,0,5.60175e-317,2.08697e-305
-00:01:39:528,,245.46,-0.277221,33.7027,1.04751,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,1,0.0625,1,-0.6875,0.0625,0,5.60175e-317,2.08697e-305
-00:01:40:542,,245.46,0,33.915,1.05411,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.875,0.0625,0.875,-0.625,0.0625,0,5.60175e-317,2.08697e-305
-00:01:41:544,,245.737,0.277221,33.7146,1.04788,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,1,0.1875,1,-0.6875,0.1875,0,5.60175e-317,2.08697e-305
-00:01:42:551,,245.737,0,34.0326,1.05777,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0.125,1,-0.625,0.125,0,5.60175e-317,2.08697e-305
-00:01:43:564,,245.46,-0.277221,33.8044,1.05067,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.9375,0,0.9375,-0.5,0,0,5.60175e-317,2.08697e-305
-00:01:44:580,,246.015,0.554444,33.7465,1.04887,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.4375,0.9375,0,0.9375,-0.4375,0,0,5.60175e-317,2.08697e-305
-00:01:45:590,,246.015,0,34.0331,1.05778,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,1.0625,0.125,1.0625,-0.75,0.125,0,5.60175e-317,2.08697e-305
-00:01:46:603,,246.015,0,33.8876,1.05326,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0.25,0.9375,-0.625,0.25,0,5.60175e-317,2.08697e-305
-00:01:47:620,,245.737,-0.277223,33.8477,1.05202,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.9375,0,0.9375,-0.5625,0,0,5.60175e-317,2.08697e-305
-00:01:48:629,,246.015,0.277223,33.8925,1.05341,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.875,0,0.875,-0.5625,0,0,5.60175e-317,2.08697e-305
-00:01:49:642,,245.46,-0.554444,33.952,1.05526,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1,0.125,1,-0.5625,0.125,0,5.60175e-317,2.08697e-305
-00:01:50:655,,245.46,0,33.899,1.05362,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,1,0.0625,1,-0.6875,0.0625,0,5.60175e-317,2.08697e-305
-00:01:51:668,,244.906,-0.554435,33.7873,1.05014,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0.125,0.9375,-0.6875,0.125,0,5.60175e-317,2.08697e-305
-00:01:52:682,,245.737,0.831656,33.8963,1.05353,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.875,0.0625,0.875,-0.625,0.0625,0,5.60175e-317,2.08697e-305
-00:01:53:698,,245.737,0,34.0017,1.05681,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0.0625,0.9375,-0.6875,0.0625,0,5.60175e-317,2.08697e-305
-00:01:54:708,,245.46,-0.277221,33.8612,1.05244,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1,0.125,1,-0.5625,0.125,0,5.60175e-317,2.08697e-305
-00:01:55:721,,246.292,0.83167,33.8104,1.05086,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.9375,0.125,0.9375,-0.75,0.125,0,5.60175e-317,2.08697e-305
-00:01:56:722,,245.737,-0.554449,33.9674,1.05574,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0,1,-0.625,0,0,5.60175e-317,2.08697e-305
-00:01:57:731,,245.46,-0.277221,33.9781,1.05607,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,1.0625,0.0625,1.0625,-0.5,0.0625,0,5.60175e-317,2.08697e-305
-00:01:58:732,,244.906,-0.554435,33.867,1.05262,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.875,0.1875,0.875,-0.5625,0.1875,0,5.60175e-317,2.08697e-305
-00:01:59:742,,245.46,0.554435,33.8151,1.05101,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0.0625,0.9375,-0.625,0.0625,0,5.60175e-317,2.08697e-305
-00:02:00:744,,245.46,0,34.0269,1.05759,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,5.60175e-317,2.08697e-305
-00:02:01:745,,244.906,-0.554435,33.8743,1.05285,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.875,0.0625,0.875,-0.5625,0.0625,0,5.60175e-317,2.08697e-305
-00:02:02:747,,244.629,-0.277214,34.028,1.05762,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.875,0.125,0.875,-0.6875,0.125,0,5.60175e-317,2.08697e-305
-00:02:03:748,,245.183,0.554431,33.7965,1.05043,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,0.0625,1,-0.625,0.0625,0,5.60175e-317,2.08697e-305
