Time----------,Event----------,Altitude----------,Velocity----------,Acceleration----------,Latitude----------,Longitude----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:00:14:183,,16126.5,1404.95,92440.8,GPS ERROR,GPS ERROR,N 43° 47.7569',W 120° 39.0871',61147,147,65497,-859,16,65492,0,4.49103e+269,2.99201e-312
00:00:15:196,,17441.5,1315.03,92456.9,GPS ERROR,GPS ERROR,N 43° 47.7569',W 120° 39.0871',60750,135,65514,-397,-12,17,0,4.49103e+269,2.99201e-312
00:00:16:210,,18690,1248.43,92414.6,GPS ERROR,GPS ERROR,N 43° 47.7569',W 120° 39.0871',60710,164,14,-40,29,-65500,0,4.49103e+269,2.99201e-312
00:00:17:222,,19757.8,1067.8,92397.8,43.7922,-120.654,N 43° 47.5323',W 120° 39.2191',60526,256,7,-184,92,-7,0,4.49103e+269,2.99201e-312
00:00:18:236,,20750.7,992.967,65152.7,GPS ERROR,GPS ERROR,N 43° 47.5323',W 120° 39.2191',60016,312,46,-510,56,39,0,4.49103e+269,2.99201e-312
00:00:19:248,,21857.7,1106.96,65156.9,GPS ERROR,GPS ERROR,N 43° 47.5323',W 120° 39.2191',59423,447,109,-593,135,63,0,4.49103e+269,2.99201e-312
00:00:20:261,,22837.9,980.17,65116.8,GPS ERROR,GPS ERROR,N 43° 47.5323',W 120° 39.2191',59552,565,320,129,118,211,0,4.49103e+269,2.99201e-312
00:00:21:274,,23744.3,906.406,91939.9,43.7916,-120.654,N 43° 47.4989',W 120° 39.2314',59017,772,577,-535,207,257,0,4.49103e+269,2.99201e-312
00:00:22:287,,24610.4,866.141,92395.4,GPS ERROR,GPS ERROR,N 43° 47.4989',W 120° 39.2314',59116,915,65355,99,143,64778,0,4.49103e+269,2.99201e-312
00:00:23:301,,25498.4,887.928,92385.7,GPS ERROR,GPS ERROR,N 43° 47.4989',W 120° 39.2314',58057,349,826,-1059,-566,-64529,0,4.49103e+269,2.99201e-312
00:00:24:314,,26475,976.608,64679.7,GPS ERROR,GPS ERROR,N 43° 47.4989',W 120° 39.2314',51214,65047,65111,-6843,64698,64285,0,4.49103e+269,2.99201e-312
00:00:25:327,,27206.8,731.818,64775.2,43.7913,-120.654,N 43° 47.4802',W 120° 39.238',53700,370,65389,2486,-64677,278,0,4.49103e+269,2.99201e-312
00:00:26:340,,27836.4,629.569,65051.9,GPS ERROR,GPS ERROR,N 43° 47.4802',W 120° 39.238',55770,273,65508,2070,-97,119,0,4.49103e+269,2.99201e-312
00:00:27:352,,28451.7,615.329,65254.7,GPS ERROR,GPS ERROR,N 43° 47.4802',W 120° 39.238',57692,70,65296,1922,-203,-212,0,4.49103e+269,2.99201e-312
00:00:28:366,,29006.2,554.523,65359.4,GPS ERROR,GPS ERROR,N 43° 47.4802',W 120° 39.238',58904,65366,59,1212,65296,-65237,0,4.49103e+269,2.99201e-312
00:00:29:379,,29556.4,550.23,65374.3,43.7909,-120.654,N 43° 47.4544',W 120° 39.2381',60192,77,65407,1288,-65289,65348,0,4.49103e+269,2.99201e-312
00:00:30:393,,29998.2,441.719,65430.2,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',60851,4,75,659,-73,-65332,0,4.49103e+269,2.99201e-312
00:00:31:406,,30440.4,442.266,65448.2,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',61363,65376,65521,512,65372,65446,0,4.49103e+269,2.99201e-312
00:00:32:419,,30837.3,396.866,65466.1,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',61816,65463,65503,453,87,-18,0,4.49103e+269,2.99201e-312
00:00:33:432,,31190.2,352.901,92607,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',62350,61,65533,534,-65402,30,0,4.49103e+269,2.99201e-312
00:00:34:445,,31549.8,359.654,92643,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',62740,65497,43,390,65436,-65490,0,4.49103e+269,2.99201e-312
00:00:35:457,,31807.1,257.217,92640.2,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',62956,65526,6,216,29,-37,0,4.49103e+269,2.99201e-312
00:00:36:471,,32048,240.979,92638.1,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',63232,65464,34,276,-62,28,0,4.49103e+269,2.99201e-312
00:00:37:484,,32294.2,246.128,92650.1,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',63444,65460,65480,212,-4,65446,0,4.49103e+269,2.99201e-312
00:00:38:497,,32488,193.835,92645.8,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',63702,93,65492,258,-65367,12,0,4.49103e+269,2.99201e-312
00:00:39:510,,32588.8,100.842,92651.5,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',63807,11,87,105,-82,-65405,0,4.49103e+269,2.99201e-312
00:00:40:563,,32692,103.176,92639.5,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',63969,65421,65462,162,65410,65375,0,4.49103e+269,2.99201e-312
00:00:41:569,,32749.1,57.0714,92623.9,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',63955,85,65359,-14,-65336,-103,0,4.49103e+269,2.99201e-312
00:00:42:582,,32789.8,40.7055,65451,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',64224,221,76,269,136,-65283,0,4.49103e+269,2.99201e-312
00:00:43:595,,32804.3,14.5535,4636.58,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',46904,64161,64243,-17320,63940,64167,0,4.49103e+269,2.99201e-312
00:00:44:608,Apogee,32763.6,-40.7288,90894.8,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',3133,60832,65031,-43771,-3329,788,0,4.49103e+269,2.99201e-312
00:00:45:621,,32862.6,99.0265,87436.7,GPS ERROR,GPS ERROR,N 43° 47.4544',W 120° 39.2381',55246,65235,1088,52113,4403,-63943,0,4.49103e+269,2.99201e-312
00:00:46:634,Apogee,32655.3,-207.318,89450.4,43.79,-120.654,N 43° 47.3986',W 120° 39.2528',5349,58926,6995,-49897,-6309,5907,0,4.49103e+269,2.99201e-312
00:00:47:648,,32635.1,-20.2534,82248.8,43.79,-120.654,N 43° 47.3987',W 120° 39.2523',60043,54428,54116,54694,-4498,47121,0,4.49103e+269,2.99201e-312
00:00:48:661,,32553.3,-81.8134,68080.9,43.79,-120.654,N 43° 47.4017',W 120° 39.254',39651,6068,60471,-20392,-48360,6355,0,4.49103e+269,2.99201e-312
00:00:49:674,,32463.1,-90.1704,63254.5,43.7901,-120.654,N 43° 47.404',W 120° 39.2544',55954,65417,58543,16303,59349,-1928,0,4.49103e+269,2.99201e-312
00:00:50:687,,32274.2,-188.895,64292.5,43.7902,-120.654,N 43° 47.4127',W 120° 39.2516',62731,1201,2555,6777,-64216,-55988,0,4.49103e+269,2.99201e-312
00:00:51:700,,32048,-226.16,7959.92,43.7903,-120.654,N 43° 47.4188',W 120° 39.2509',6834,1258,329,-55897,57,-2226,0,4.49103e+269,2.99201e-312
00:00:52:713,,32003.8,-44.2402,56865.4,43.7904,-120.654,N 43° 47.4223',W 120° 39.2489',20305,62106,62370,13471,60848,62041,0,4.49103e+269,2.99201e-312
00:00:53:726,,31851.9,-151.903,63373.7,43.7905,-120.654,N 43° 47.432',W 120° 39.2487',9259,500,35,-11046,-61606,-62335,0,4.49103e+269,2.99201e-312
00:00:54:739,,31653.5,-198.362,9057.65,43.7908,-120.654,N 43° 47.4451',W 120° 39.2513',50038,351,7811,40779,-149,7776,0,4.49103e+269,2.99201e-312
00:00:55:752,,31571.1,-82.431,64341,43.791,-120.654,N 43° 47.4611',W 120° 39.2467',63896,60289,2718,13858,59938,-5093,0,4.49103e+269,2.99201e-312
00:00:56:765,,31606.3,35.1629,61872.4,43.7913,-120.654,N 43° 47.4763',W 120° 39.2425',64522,1663,720,626,-58626,-1998,0,4.49103e+269,2.99201e-312
00:00:57:778,,31282.4,-323.89,65394.1,GPS ERROR,GPS ERROR,N 43° 47.4763',W 120° 39.2425',11792,62443,1942,-52730,60780,1222,0,4.49103e+269,2.99201e-312
