,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,29971.1,4373.66,,22.554
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:01:45:633,,20183.7,-146.677,229.03,7.11847,0,43.7801,-120.636,N 43° 46.8052',W 120° 38.1836',2009.5,-490.188,-418.688,-490.188,2009.5,-418.688,0,4.55856e-312,3.14082e-317
00:01:46:649,,20133.5,-50.1321,283.888,8.82351,0,43.78,-120.636,N 43° 46.7998',W 120° 38.1867',-33.4375,17.5625,-84.375,17.5625,-33.4375,-84.375,0,4.55856e-312,3.14082e-317
00:01:47:664,,19983.1,-150.467,221.156,6.87375,0,43.78,-120.636,N 43° 46.7972',W 120° 38.1822',-113.875,-69.625,-199.938,-69.625,-113.875,-199.938,0,4.55856e-312,3.14082e-317
00:01:48:665,,19875.2,-107.845,227.848,7.08173,0,43.78,-120.636,N 43° 46.7995',W 120° 38.1802',-14.25,-50.1875,-218.625,-50.1875,-14.25,-218.625,0,4.55856e-312,3.14082e-317
00:01:49:680,,19751.7,-123.518,207.206,6.44017,0,43.78,-120.636,N 43° 46.8019',W 120° 38.1857',4.625,-142.938,-313.875,-142.938,4.625,-313.875,0,4.55856e-312,3.14082e-317
00:01:50:697,,19600.9,-150.833,212.859,6.61587,0,43.78,-120.637,N 43° 46.7998',W 120° 38.1926',-170.25,-50.9375,-276.375,-50.9375,-170.25,-276.375,0,4.55856e-312,3.14082e-317
00:01:51:714,,19491.5,-109.358,203.265,6.31767,0,43.7799,-120.637,N 43° 46.7938',W 120° 38.1945',-42.375,-121.875,-312.313,-121.875,-42.375,-312.313,0,4.55856e-312,3.14082e-317
00:01:52:729,,19354.4,-137.138,197.81,6.14813,0,43.7798,-120.637,N 43° 46.7901',W 120° 38.1912',-266,112.75,-200.688,112.75,-266,-200.688,0,4.55856e-312,3.14082e-317
00:01:53:744,,19222.6,-131.807,213.147,6.62482,0,43.7799,-120.636,N 43° 46.7924',W 120° 38.1877',85.875,87,-313,87,85.875,-313,0,4.55856e-312,3.14082e-317
00:01:54:760,,19107.7,-114.907,213.464,6.63467,0,43.7799,-120.637,N 43° 46.7955',W 120° 38.1914',87.25,-18.375,-331.25,-18.375,87.25,-331.25,0,4.55856e-312,3.14082e-317
00:01:55:777,,19020.5,-87.1844,208.926,6.49363,0,43.7799,-120.637,N 43° 46.7926',W 120° 38.1978',93.5,64.0625,-235,64.0625,93.5,-235,0,4.55856e-312,3.14082e-317
00:01:56:793,,18864.2,-156.266,225.895,7.02105,0,43.7798,-120.637,N 43° 46.7869',W 120° 38.1961',-137.125,7.6875,-295.375,7.6875,-137.125,-295.375,0,4.55856e-312,3.14082e-317
00:01:57:809,,18674.9,-189.268,153.416,4.76832,0,43.7798,-120.637,N 43° 46.7862',W 120° 38.1915',-23.3125,108.438,-299.438,108.438,-23.3125,-299.438,0,4.55856e-312,3.14082e-317
00:01:58:825,,18582.2,-92.7392,244.34,7.59434,0,43.7798,-120.637,N 43° 46.7902',W 120° 38.1915',19.1875,4.0625,-263.875,4.0625,19.1875,-263.875,0,4.55856e-312,3.14082e-317
00:01:59:841,,18469.8,-112.373,229.677,7.13859,0,43.7798,-120.637,N 43° 46.7908',W 120° 38.1983',78.1875,68.5,-214,68.5,78.1875,-214,0,4.55856e-312,3.14082e-317
00:02:00:857,,18359,-110.802,248.205,7.71445,0,43.7798,-120.637,N 43° 46.7857',W 120° 38.2021',13.25,13.875,-178.875,13.875,13.25,-178.875,0,4.55856e-312,3.14082e-317
00:02:01:873,,18214.2,-144.818,197.514,6.13894,0,43.7797,-120.637,N 43° 46.784',W 120° 38.1977',-1.5,-36.1875,-341.125,-36.1875,-1.5,-341.125,0,4.55856e-312,3.14082e-317
00:02:02:889,,18060.6,-153.637,203.183,6.31514,0,43.7798,-120.637,N 43° 46.7869',W 120° 38.1954',211.063,1.875,-266.375,1.875,211.063,-266.375,0,4.55856e-312,3.14082e-317
00:02:03:905,,18515.4,454.838,231.921,7.20833,0,43.7798,-120.637,N 43° 46.7886',W 120° 38.2039',-44.375,49.25,-271.125,49.25,-44.375,-271.125,0,4.55856e-312,3.14082e-317
00:02:04:921,,18384,-131.418,231.286,7.18861,0,43.7797,-120.637,N 43° 46.7837',W 120° 38.2039',-83.25,78.9375,-169.813,78.9375,-83.25,-169.813,0,4.55856e-312,3.14082e-317
00:02:05:937,,18215.9,-168.089,152.207,4.73075,0,43.7797,-120.637,N 43° 46.7845',W 120° 38.2008',-60.1875,216.813,162.625,216.813,-60.1875,162.625,0,4.55856e-312,3.14082e-317
00:02:06:953,,18001.7,-214.204,246.77,7.66986,0,43.7798,-120.637,N 43° 46.7877',W 120° 38.2016',-1865.13,-199.313,-57.0625,-199.313,-1865.13,-57.0625,0,4.55856e-312,3.14082e-317
00:02:07:969,,17994.4,-7.2808,301.859,9.38207,0,43.7797,-120.637,N 43° 46.7845',W 120° 38.2066',1321.5,-304.938,-212.625,-304.938,1321.5,-212.625,0,4.55856e-312,3.14082e-317
00:02:08:985,,17783,-211.46,145.881,4.53412,0,43.7797,-120.637,N 43° 46.781',W 120° 38.2053',-218.25,-340.688,-14.25,-340.688,-218.25,-14.25,0,4.55856e-312,3.14082e-317
00:02:10:001,,17707.5,-75.5046,179.674,5.58444,0,43.7797,-120.637,N 43° 46.7835',W 120° 38.1994',340.313,-411.438,-233.563,-411.438,340.313,-233.563,0,4.55856e-312,3.14082e-317
00:02:11:017,,17547.1,-160.347,179.868,5.59048,0,43.7798,-120.637,N 43° 46.7871',W 120° 38.2019',97.125,361.313,-114.375,361.313,97.125,-114.375,0,4.55856e-312,3.14082e-317
00:02:12:033,,17488.2,-58.9392,196.285,6.10075,0,43.7798,-120.637,N 43° 46.7865',W 120° 38.2083',-243.5,-183.438,-280.875,-183.438,-243.5,-280.875,0,4.55856e-312,3.14082e-317
00:02:13:049,,17318.6,-169.538,256.157,7.96162,0,43.7797,-120.637,N 43° 46.7819',W 120° 38.2077',49.5,-44.9375,-229,-44.9375,49.5,-229,0,4.55856e-312,3.14082e-317
00:02:14:065,,16294.2,-1024.46,155.684,4.83881,0,43.7797,-120.637,N 43° 46.7837',W 120° 38.2043',-91.3125,278.375,-287.625,278.375,-91.3125,-287.625,0,4.55856e-312,3.14082e-317
00:02:15:081,,16212.9,-81.2249,208.893,6.4926,0,43.7798,-120.637,N 43° 46.7883',W 120° 38.2039',882.063,-292.813,-266,-292.813,882.063,-266,0,4.55856e-312,3.14082e-317
00:02:16:097,,16141.9,-71.0187,287.436,8.93381,0,43.7798,-120.637,N 43° 46.7878',W 120° 38.2116',156.188,0.8125,-524.25,0.8125,156.188,-524.25,0,4.55856e-312,3.14082e-317
00:02:17:113,,16015,-126.878,191.763,5.96017,0,43.7798,-120.637,N 43° 46.7851',W 120° 38.2129',191.813,54,-51.6875,54,191.813,-51.6875,0,4.55856e-312,3.14082e-317
00:02:18:129,,15841.3,-173.696,250.901,7.79827,0,43.7797,-120.637,N 43° 46.7834',W 120° 38.2091',-13.9375,28.625,58.125,28.625,-13.9375,58.125,0,4.55856e-312,3.14082e-317
00:02:19:145,,15702.3,-139.049,220.738,6.86075,0,43.7798,-120.637,N 43° 46.7887',W 120° 38.2051',485.938,-505.188,-218.375,-505.188,485.938,-218.375,0,4.55856e-312,3.14082e-317
00:02:20:161,,15568,-134.273,199.644,6.20513,0,43.7799,-120.637,N 43° 46.7941',W 120° 38.2073',-132,119.563,39.25,119.563,-132,39.25,0,4.55856e-312,3.14082e-317
00:02:21:177,,15492.9,-75.1317,206.683,6.42393,0,43.7799,-120.637,N 43° 46.793',W 120° 38.2127',-151.75,-110.063,-215.563,-110.063,-151.75,-215.563,0,4.55856e-312,3.14082e-317
00:02:22:193,,15415.4,-77.5036,231.736,7.2026,0,43.7798,-120.637,N 43° 46.789',W 120° 38.2117',9.0625,-43.625,-326.938,-43.625,9.0625,-326.938,0,4.55856e-312,3.14082e-317
00:02:23:210,,15243.2,-172.24,128.12,3.98209,0,43.7798,-120.637,N 43° 46.7888',W 120° 38.2076',-31.0625,344.5,61.5625,344.5,-31.0625,61.5625,0,4.55856e-312,3.14082e-317
00:02:24:225,,15103.8,-139.304,216.712,6.73561,0,43.7799,-120.637,N 43° 46.7935',W 120° 38.2041',-138.75,-48.75,21.9375,-48.75,-138.75,21.9375,0,4.55856e-312,3.14082e-317
00:02:25:226,,14940,-163.881,132.051,4.10427,0,43.78,-120.637,N 43° 46.7975',W 120° 38.2054',-1092.5,-96.625,526.375,-96.625,-1092.5,526.375,0,4.55856e-312,3.14082e-317
00:02:26:241,,14851.8,-88.1396,264.587,8.22364,0,43.7799,-120.637,N 43° 46.7957',W 120° 38.2095',-50.8125,-119,-381.813,-119,-50.8125,-381.813,0,4.55856e-312,3.14082e-317
00:02:27:257,,14690.3,-161.494,234.546,7.28991,0,43.7799,-120.637,N 43° 46.7951',W 120° 38.2026',793.563,-146.938,25.875,-146.938,793.563,25.875,0,4.55856e-312,3.14082e-317
00:02:28:272,,14683.8,-6.50151,171.071,5.31706,0,43.78,-120.637,N 43° 46.798',W 120° 38.2064',-24.0625,-240,-198.063,-240,-24.0625,-198.063,0,4.55856e-312,3.14082e-317
00:02:29:289,,14513.3,-170.53,225.398,7.0056,0,43.7799,-120.637,N 43° 46.7949',W 120° 38.203',-94.375,-211.5,-303,-211.5,-94.375,-303,0,4.55856e-312,3.14082e-317
00:02:30:305,,14378.4,-134.93,151.991,4.72403,0,43.78,-120.637,N 43° 46.7983',W 120° 38.2014',165.438,41.8125,-302.563,41.8125,165.438,-302.563,0,4.55856e-312,3.14082e-317
00:02:31:321,,14249,-129.392,145.418,4.51972,0,43.78,-120.637,N 43° 46.7996',W 120° 38.205',-171.688,-114.563,-313.688,-114.563,-171.688,-313.688,0,4.55856e-312,3.14082e-317
00:02:32:337,,14125.5,-123.434,196.031,6.09285,0,43.7799,-120.637,N 43° 46.797',W 120° 38.2046',-1108.81,90.1875,-71.1875,90.1875,-1108.81,-71.1875,0,4.55856e-312,3.14082e-317
00:02:33:353,,14030.5,-95.0537,229.086,7.12021,0,43.78,-120.637,N 43° 46.7984',W 120° 38.2008',-71.1875,-160.813,-181,-160.813,-71.1875,-181,0,4.55856e-312,3.14082e-317
00:02:34:369,,13907.5,-123.021,227.742,7.07845,0,43.7801,-120.637,N 43° 46.803',W 120° 38.2026',-206.875,-2,-208.5,-2,-206.875,-208.5,0,4.55856e-312,3.14082e-317
00:02:35:385,,13838.9,-68.6122,198.799,6.17886,0,43.7801,-120.637,N 43° 46.8042',W 120° 38.2084',185.625,-115.75,-286.438,-115.75,185.625,-286.438,0,4.55856e-312,3.14082e-317
00:02:36:401,,13711.3,-127.559,206.604,6.42146,0,43.78,-120.637,N 43° 46.8005',W 120° 38.2094',111.125,58.25,-322.688,58.25,111.125,-322.688,0,4.55856e-312,3.14082e-317
00:02:37:417,,13590.1,-121.233,241.288,7.49946,0,43.78,-120.637,N 43° 46.8005',W 120° 38.2037',-632.313,37.125,120,37.125,-632.313,120,0,4.55856e-312,3.14082e-317
00:02:38:433,,13515.9,-74.1391,191.917,5.96498,0,43.7801,-120.637,N 43° 46.8041',W 120° 38.2016',85.0625,-84.375,-287.188,-84.375,85.0625,-287.188,0,4.55856e-312,3.14082e-317
00:02:39:449,,13377.8,-138.159,182.129,5.66074,0,43.7801,-120.637,N 43° 46.8059',W 120° 38.2074',-300.813,-173.125,-351.188,-173.125,-300.813,-351.188,0,4.55856e-312,3.14082e-317
00:02:40:465,,13209.3,-168.475,248.753,7.73149,0,43.78,-120.637,N 43° 46.8017',W 120° 38.2095',-283,25.9375,-191.813,25.9375,-283,-191.813,0,4.55856e-312,3.14082e-317
00:02:41:481,,13088.2,-121.117,136.815,4.25233,0,43.78,-120.637,N 43° 46.8007',W 120° 38.2063',-508.438,31.5625,-359.188,31.5625,-508.438,-359.188,0,4.55856e-312,3.14082e-317
00:02:42:497,,13004.9,-83.3103,204.869,6.36753,0,43.7801,-120.637,N 43° 46.8047',W 120° 38.2029',-383.75,-40.4375,-393.5,-40.4375,-383.75,-393.5,0,4.55856e-312,3.14082e-317
00:02:43:498,,12917.1,-87.7934,183.371,5.69934,0,43.7801,-120.637,N 43° 46.8077',W 120° 38.2053',24.3125,125.5,-109,125.5,24.3125,-109,0,4.55856e-312,3.14082e-317
00:02:44:514,,12795.2,-121.824,237.818,7.39161,0,43.7801,-120.637,N 43° 46.8033',W 120° 38.2081',-14.875,112.375,-276.375,112.375,-14.875,-276.375,0,4.55856e-312,3.14082e-317
00:02:45:528,,12659,-136.29,204.169,6.34577,0,43.78,-120.637,N 43° 46.8005',W 120° 38.2034',-73,5.4375,-348.938,5.4375,-73,-348.938,0,4.55856e-312,3.14082e-317
00:02:46:529,,12577.3,-81.6653,191.243,5.94403,0,43.7801,-120.637,N 43° 46.8037',W 120° 38.1997',334,150.75,109.188,150.75,334,109.188,0,4.55856e-312,3.14082e-317
00:02:47:544,,12347.5,-229.805,233.466,7.25635,0,43.7801,-120.637,N 43° 46.8068',W 120° 38.2002',-1222.75,78.1875,157.063,78.1875,-1222.75,157.063,0,4.55856e-312,3.14082e-317
00:02:48:560,,12238.5,-108.951,225.106,6.99651,0,43.7801,-120.637,N 43° 46.8046',W 120° 38.2032',-935.563,-422.438,59.5,-422.438,-935.563,59.5,0,4.55856e-312,3.14082e-317
00:02:49:576,,12171.8,-66.7457,313.94,9.75756,0,43.78,-120.637,N 43° 46.8007',W 120° 38.2017',-924.313,64,-197.875,64,-924.313,-197.875,0,4.55856e-312,3.14082e-317
00:02:50:592,,12084.6,-87.2374,182.672,5.67763,0,43.78,-120.637,N 43° 46.7976',W 120° 38.1961',309.563,207.188,-366.438,207.188,309.563,-366.438,0,4.55856e-312,3.14082e-317
00:02:51:608,,12003.5,-81.0428,187.278,5.8208,0,43.78,-120.637,N 43° 46.7995',W 120° 38.1901',-199.438,168,-233.813,168,-199.438,-233.813,0,4.55856e-312,3.14082e-317
00:02:52:624,,11833.9,-169.623,108.78,3.38098,0,43.78,-120.637,N 43° 46.8027',W 120° 38.1909',591.438,-448.875,-374.375,-448.875,591.438,-374.375,0,4.55856e-312,3.14082e-317
00:02:53:640,,11722.2,-111.651,213.61,6.63922,0,43.78,-120.637,N 43° 46.802',W 120° 38.1961',44.625,-180.063,-250.813,-180.063,44.625,-250.813,0,4.55856e-312,3.14082e-317
00:02:54:656,,11660.7,-61.5498,233.954,7.27152,0,43.78,-120.637,N 43° 46.7975',W 120° 38.1961',111.125,78.25,-286.438,78.25,111.125,-286.438,0,4.55856e-312,3.14082e-317
00:02:55:672,,11542,-118.674,259.863,8.0768,0,43.7799,-120.636,N 43° 46.7968',W 120° 38.1892',-11.875,62.875,-205,62.875,-11.875,-205,0,4.55856e-312,3.14082e-317
00:02:56:688,,11394.7,-147.357,226.645,7.04435,0,43.78,-120.636,N 43° 46.8016',W 120° 38.1866',100.125,-65,-245.625,-65,100.125,-245.625,0,4.55856e-312,3.14082e-317
00:02:57:704,,11307.8,-86.8213,218.23,6.78281,0,43.7801,-120.637,N 43° 46.8039',W 120° 38.1907',-41.125,146.438,-136.688,146.438,-41.125,-136.688,0,4.55856e-312,3.14082e-317
00:02:58:720,,11174.1,-133.774,211.523,6.57434,0,43.78,-120.637,N 43° 46.8003',W 120° 38.1931',195,-32.375,-296.063,-32.375,195,-296.063,0,4.55856e-312,3.14082e-317
00:02:59:736,,11052.4,-121.669,147.727,4.59151,0,43.78,-120.636,N 43° 46.8026',W 120° 38.1882',24.375,-16.6875,-93.25,-16.6875,24.375,-93.25,0,4.55856e-312,3.14082e-317
00:03:00:753,,10993.5,-58.8838,237.302,7.37557,0,43.78,-120.636,N 43° 46.7993',W 120° 38.1864',-37.6875,-50.25,-79.0625,-50.25,-37.6875,-79.0625,0,4.55856e-312,3.14082e-317
00:03:01:768,,10868.2,-125.358,170.627,5.30325,0,43.7801,-120.636,N 43° 46.8033',W 120° 38.1825',-8.5,-60.3125,-283.5,-60.3125,-8.5,-283.5,0,4.55856e-312,3.14082e-317
00:03:02:785,,10709.5,-158.606,118.958,3.69734,0,43.7801,-120.636,N 43° 46.8062',W 120° 38.1814',348.063,-158.375,-390.125,-158.375,348.063,-390.125,0,4.55856e-312,3.14082e-317
00:03:03:800,,10641.7,-67.8479,228.182,7.09211,0,43.78,-120.636,N 43° 46.802',W 120° 38.1798',-50.0625,-41.875,-172.563,-41.875,-50.0625,-172.563,0,4.55856e-312,3.14082e-317
00:03:04:817,,10548.3,-93.4273,204.899,6.36848,0,43.7801,-120.636,N 43° 46.8037',W 120° 38.1729',-881,89.5625,-155.375,89.5625,-881,-155.375,0,4.55856e-312,3.14082e-317
00:03:05:832,,10418.6,-129.626,157.566,4.8973,0,43.7801,-120.636,N 43° 46.8071',W 120° 38.1692',94.1875,-128.563,-34.375,-128.563,94.1875,-34.375,0,4.55856e-312,3.14082e-317
00:03:06:848,,10341,-77.6,235.28,7.31273,0,43.7801,-120.636,N 43° 46.8072',W 120° 38.1738',206.188,-349.625,-66.4375,-349.625,206.188,-66.4375,0,4.55856e-312,3.14082e-317
00:03:07:865,,10211,-130.048,180.116,5.59818,0,43.7801,-120.636,N 43° 46.8068',W 120° 38.1711',-74.5,-30.375,-244.438,-30.375,-74.5,-244.438,0,4.55856e-312,3.14082e-317
00:03:08:881,,10046.3,-164.684,133.05,4.13532,0,43.7802,-120.636,N 43° 46.8103',W 120° 38.169',470.375,118.875,-237.938,118.875,470.375,-237.938,0,4.55856e-312,3.14082e-317
00:03:09:897,,9976.49,-69.8206,174.682,5.4293,0,43.7802,-120.636,N 43° 46.8121',W 120° 38.1706',-1262.06,-268.688,-275.938,-268.688,-1262.06,-275.938,0,4.55856e-312,3.14082e-317
00:03:10:912,,9878.67,-97.8244,327.112,10.167,0,43.7801,-120.636,N 43° 46.809',W 120° 38.1706',-930.375,205.313,316.75,205.313,-930.375,316.75,0,4.55856e-312,3.14082e-317
00:03:11:929,,9737.82,-140.849,119.41,3.71138,0,43.7801,-120.636,N 43° 46.8079',W 120° 38.1626',-513.125,109.938,-190.625,109.938,-513.125,-190.625,0,4.55856e-312,3.14082e-317
00:03:12:945,,9606.48,-131.332,247.575,7.69486,0,43.7802,-120.636,N 43° 46.8114',W 120° 38.1577',903,-415.563,-4.125,-415.563,903,-4.125,0,4.55856e-312,3.14082e-317
00:03:13:960,,9535.54,-70.9403,240.143,7.4639,0,43.7802,-120.636,N 43° 46.8134',W 120° 38.1596',1290.56,-471.125,-83.9375,-471.125,1290.56,-83.9375,0,4.55856e-312,3.14082e-317
00:03:14:976,,9402.13,-133.415,272.08,8.45651,0,43.7802,-120.636,N 43° 46.8103',W 120° 38.1599',145.5,-6,-110.063,-6,145.5,-110.063,0,4.55856e-312,3.14082e-317
00:03:15:994,,9381.56,-20.5711,220.873,6.86496,0,43.7802,-120.636,N 43° 46.81',W 120° 38.1545',-401.063,44.125,39.25,44.125,-401.063,39.25,0,4.55856e-312,3.14082e-317
00:03:17:009,,9232.51,-149.046,295.061,9.17078,0,43.7803,-120.636,N 43° 46.8154',W 120° 38.153',-178.5,165.438,-47.75,165.438,-178.5,-47.75,0,4.55856e-312,3.14082e-317
00:03:18:025,,9089.17,-143.342,207.642,6.45372,0,43.7803,-120.636,N 43° 46.8154',W 120° 38.1591',-421.625,28.8125,-140.313,28.8125,-421.625,-140.313,0,4.55856e-312,3.14082e-317
00:03:19:041,,9014.84,-74.3263,216.375,6.72514,0,43.7802,-120.636,N 43° 46.8117',W 120° 38.1609',-27.6875,191.938,-89.75,191.938,-27.6875,-89.75,0,4.55856e-312,3.14082e-317
00:03:20:057,,8953.11,-61.7336,265.985,8.26707,0,43.7802,-120.636,N 43° 46.8112',W 120° 38.1535',-491.375,66.4375,-45.875,66.4375,-491.375,-45.875,0,4.55856e-312,3.14082e-317
00:03:21:073,,8775.64,-177.471,197.222,6.12986,0,43.7803,-120.636,N 43° 46.8154',W 120° 38.1506',-84.6875,-103.938,-253.5,-103.938,-84.6875,-253.5,0,4.55856e-312,3.14082e-317
00:03:22:089,,8684.41,-91.2287,222.387,6.91202,0,43.7803,-120.636,N 43° 46.8179',W 120° 38.1542',28.4375,-47.5,-232.25,-47.5,28.4375,-232.25,0,4.55856e-312,3.14082e-317
00:03:23:105,,8544.39,-140.019,239.592,7.44676,0,43.7802,-120.636,N 43° 46.8133',W 120° 38.1553',165.125,-104.25,-348.813,-104.25,165.125,-348.813,0,4.55856e-312,3.14082e-317
00:03:24:121,,8473.8,-70.5888,207.629,6.45331,0,43.7802,-120.636,N 43° 46.8118',W 120° 38.1504',-15.0625,52.3125,-87.6875,52.3125,-15.0625,-87.6875,0,4.55856e-312,3.14082e-317
00:03:25:137,,8328.64,-145.162,225.083,6.9958,0,43.7803,-120.636,N 43° 46.8162',W 120° 38.1463',-700.813,-0.625,-278.75,-0.625,-700.813,-278.75,0,4.55856e-312,3.14082e-317
00:03:26:153,,8230.62,-98.0173,217.425,6.75777,0,43.7803,-120.636,N 43° 46.8189',W 120° 38.1512',8.125,165.438,-254,165.438,8.125,-254,0,4.55856e-312,3.14082e-317
00:03:27:169,,8078.14,-152.487,270.757,8.41541,0,43.7803,-120.636,N 43° 46.815',W 120° 38.1523',-91.5625,-30.6875,-294.875,-30.6875,-91.5625,-294.875,0,4.55856e-312,3.14082e-317
00:03:28:185,,7987.72,-90.4134,201.838,6.27332,0,43.7803,-120.636,N 43° 46.8161',W 120° 38.1476',211.625,-25.9375,-308.25,-25.9375,211.625,-308.25,0,4.55856e-312,3.14082e-317
00:03:29:201,,7885.57,-102.153,208.423,6.478,0,43.7804,-120.636,N 43° 46.8221',W 120° 38.1475',56.375,29.1875,-315.938,29.1875,56.375,-315.938,0,4.55856e-312,3.14082e-317
00:03:30:217,,7771.79,-113.777,220.096,6.84082,0,43.7804,-120.636,N 43° 46.8234',W 120° 38.1528',18.375,49.125,-226.5,49.125,18.375,-226.5,0,4.55856e-312,3.14082e-317
00:03:31:233,,7657.24,-114.555,227.555,7.07264,0,43.7803,-120.636,N 43° 46.8197',W 120° 38.1528',6.8125,-136.938,-474.438,-136.938,6.8125,-474.438,0,4.55856e-312,3.14082e-317
00:03:32:249,,7560.51,-96.7268,160.456,4.98714,0,43.7803,-120.636,N 43° 46.8207',W 120° 38.1491',131.125,193.563,-240.75,193.563,131.125,-240.75,0,4.55856e-312,3.14082e-317
00:03:33:265,,7441.99,-118.518,245.433,7.62829,0,43.7804,-120.636,N 43° 46.8266',W 120° 38.1486',-21.9375,42.75,-211.125,42.75,-21.9375,-211.125,0,4.55856e-312,3.14082e-317
00:03:34:281,,7341.6,-100.389,240.668,7.48019,0,43.7805,-120.636,N 43° 46.8289',W 120° 38.1554',62.875,-45.6875,-256.813,-45.6875,62.875,-256.813,0,4.55856e-312,3.14082e-317
00:03:35:282,,7216.86,-124.743,211.701,6.57988,0,43.7804,-120.636,N 43° 46.8255',W 120° 38.1577',142.313,-77.6875,-388.438,-77.6875,142.313,-388.438,0,4.55856e-312,3.14082e-317
00:03:36:296,,7126.56,-90.3054,197.746,6.14616,0,43.7804,-120.636,N 43° 46.8256',W 120° 38.1534',139.063,115.438,-295.438,115.438,139.063,-295.438,0,4.55856e-312,3.14082e-317
00:03:37:312,,7018.22,-108.336,245.474,7.62959,0,43.7805,-120.636,N 43° 46.8317',W 120° 38.155',-753.125,75,387.313,75,-753.125,387.313,0,4.55856e-312,3.14082e-317
00:03:38:329,,6904.83,-113.391,106.999,3.32563,0,43.7806,-120.636,N 43° 46.8331',W 120° 38.1581',-1771.88,-472,-542,-472,-1771.88,-542,0,4.55856e-312,3.14082e-317
00:03:39:344,,6717,-187.826,351.719,10.9318,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,427.938,550.188,104.438,550.188,427.938,104.438,0,4.55856e-312,3.14082e-317
00:03:40:360,,6735.5,18.5009,207.528,6.45019,0,43.7806,-120.636,N 43° 46.8349',W 120° 38.1648',-492.938,-401.375,50.3125,-401.375,-492.938,50.3125,0,4.55856e-312,3.14082e-317
00:03:41:377,,6606.22,-129.279,259.517,8.06603,0,43.7806,-120.636,N 43° 46.8364',W 120° 38.1582',1656.69,153,110.438,153,1656.69,110.438,0,4.55856e-312,3.14082e-317
00:03:42:393,,6503.49,-102.737,260.724,8.10356,0,43.7806,-120.636,N 43° 46.8342',W 120° 38.1562',34.1875,-208.75,-277.125,-208.75,34.1875,-277.125,0,4.55856e-312,3.14082e-317
00:03:43:409,,6410.24,-93.2464,151.917,4.72174,0,43.7806,-120.636,N 43° 46.8333',W 120° 38.1592',-282.875,-124.5,-316.375,-124.5,-282.875,-316.375,0,4.55856e-312,3.14082e-317
00:03:44:425,,6343.53,-66.7084,173.343,5.38767,0,43.7805,-120.636,N 43° 46.8319',W 120° 38.1609',-402.875,-220.25,-207.063,-220.25,-402.875,-207.063,0,4.55856e-312,3.14082e-317
00:03:45:441,,6283.81,-59.7273,219.664,6.82739,0,43.7805,-120.636,N 43° 46.831',W 120° 38.1568',-40.0625,8.3125,-169.75,8.3125,-40.0625,-169.75,0,4.55856e-312,3.14082e-317
00:03:46:457,,6141.22,-142.584,186.771,5.80502,0,43.7806,-120.636,N 43° 46.8355',W 120° 38.1577',-242.625,-291.063,-316,-291.063,-242.625,-316,0,4.55856e-312,3.14082e-317
00:03:47:474,,6067.9,-73.3169,174.562,5.42557,0,43.7806,-120.636,N 43° 46.8359',W 120° 38.1627',153,-101.438,-246.188,-101.438,153,-246.188,0,4.55856e-312,3.14082e-317
00:03:48:489,,5943.58,-124.326,195.512,6.07671,0,43.7805,-120.636,N 43° 46.833',W 120° 38.1606',-23.8125,-180.25,-306.063,-180.25,-23.8125,-306.063,0,4.55856e-312,3.14082e-317
00:03:49:505,,5836.22,-107.356,228.72,7.10886,0,43.7806,-120.636,N 43° 46.8373',W 120° 38.1581',-305.063,-59.5625,-239.188,-59.5625,-305.063,-239.188,0,4.55856e-312,3.14082e-317
00:03:50:522,,5721.76,-114.462,193.688,6.02003,0,43.7807,-120.636,N 43° 46.8404',W 120° 38.1627',11.375,48.375,-339.75,48.375,11.375,-339.75,0,4.55856e-312,3.14082e-317
00:03:51:537,,5609.57,-112.191,230.399,7.16102,0,43.7806,-120.636,N 43° 46.8365',W 120° 38.1666',25.5625,-92.9375,-381.188,-92.9375,25.5625,-381.188,0,4.55856e-312,3.14082e-317
00:03:52:553,,5501.11,-108.459,179.482,5.57848,0,43.7806,-120.636,N 43° 46.8357',W 120° 38.1628',17.875,9,-230.25,9,17.875,-230.25,0,4.55856e-312,3.14082e-317
00:03:53:569,,5387.48,-113.633,183.819,5.71328,0,43.7807,-120.636,N 43° 46.8395',W 120° 38.1632',-820.125,39.4375,-177.438,39.4375,-820.125,-177.438,0,4.55856e-312,3.14082e-317
00:03:54:585,,5248.86,-138.622,78.7468,2.44753,0,43.7806,-120.636,N 43° 46.8389',W 120° 38.1679',438.75,-109.625,231.25,-109.625,438.75,231.25,0,4.55856e-312,3.14082e-317
00:03:55:602,,5140.15,-108.705,191.006,5.93665,0,43.7806,-120.636,N 43° 46.8362',W 120° 38.1697',-372.813,-142.5,-167,-142.5,-372.813,-167,0,4.55856e-312,3.14082e-317
00:03:56:617,,5331.37,191.216,227.032,7.05639,0,43.7806,-120.636,N 43° 46.838',W 120° 38.1665',-93.25,-232.125,-264.813,-232.125,-93.25,-264.813,0,4.55856e-312,3.14082e-317
