,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,620.335,621.582,,1.12587
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
-00:01:51:840,,-0.317748,0.635486,32.0269,0.995429,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8456',-2.125,0.5625,1,0.5625,-2.125,1,0,4.28084e-313,nan
-00:01:52:756,,-0.953234,-0.635486,32.1742,1.00001,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',-3.875,0.75,-0.75,0.75,-3.875,-0.75,0,4.28084e-313,nan
-00:01:53:672,,-0.953234,0,31.9446,0.992869,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',-0.6875,1.625,0.375,1.625,-0.6875,0.375,0,4.28084e-313,nan
-00:01:54:588,,-1.27097,-0.317739,32.427,1.00786,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',-4.875,0.9375,-0.4375,0.9375,-4.875,-0.4375,0,4.28084e-313,nan
-00:01:55:509,,-0.953234,0.317739,32.5863,1.01282,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',-5.25,0.5625,-1,0.5625,-5.25,-1,0,4.28084e-313,nan
-00:01:56:420,,-0.953234,0,32.4707,1.00922,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',7.875,2.125,-0.75,2.125,7.875,-0.75,0,4.28084e-313,nan
-00:01:57:336,,-0.317748,0.635486,31.9407,0.992748,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',-9.625,0.6875,0.5,0.6875,-9.625,0.5,0,4.28084e-313,nan
-00:01:58:236,,-1.27097,-0.953225,32.1968,1.00071,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',7.75,1.3125,-0.5,1.3125,7.75,-0.5,0,4.28084e-313,nan
-00:01:59:152,,0,1.27097,32.1083,0.997959,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8455',1.1875,1.25,-0.1875,1.25,1.1875,-0.1875,0,4.28084e-313,nan
-00:02:00:068,,-0.317748,-0.317748,31.8962,0.991366,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8456',7.125,1.125,-0.1875,1.125,7.125,-0.1875,0,4.28084e-313,nan
-00:02:00:984,,-0.317748,0,34.0553,1.05847,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8456',2.1875,-1.3125,0.0625,-1.3125,2.1875,0.0625,0,4.28084e-313,nan
-00:02:01:900,,0,0.317748,33.3415,1.03629,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8456',-8.6875,1.625,-0.1875,1.625,-8.6875,-0.1875,0,4.28084e-313,nan
-00:02:02:816,,0,0,32.8077,1.0197,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8457',2.875,1.5,0.0625,1.5,2.875,0.0625,0,4.28084e-313,nan
-00:02:03:732,,-0.635493,-0.635493,32.2651,1.00283,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8457',-3.25,0.9375,0.0625,0.9375,-3.25,0.0625,0,4.28084e-313,nan
-00:02:04:632,,0,0.635493,32.1314,0.998677,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8457',1,0.9375,0.25,0.9375,1,0.25,0,4.28084e-313,nan
-00:02:05:548,,-0.317748,-0.317748,32.0161,0.995093,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8457',2.5625,1,0,1,2.5625,0,0,4.28084e-313,nan
-00:02:06:464,,-0.953234,-0.635486,32.4122,1.0074,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8457',2.375,1.375,0,1.375,2.375,0,0,4.28084e-313,nan
-00:02:07:380,,-0.635493,0.317742,32.422,1.00771,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8457',-1.6875,0.75,0,0.75,-1.6875,0,0,4.28084e-313,nan
-00:02:08:296,,-1.58871,-0.953216,32.1364,0.998833,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8457',2.5625,1.1875,-0.375,1.1875,2.5625,-0.375,0,4.28084e-313,nan
-00:02:09:196,,-1.90644,-0.317732,32.3118,1.00428,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8458',-3.375,0.875,-0.0625,0.875,-3.375,-0.0625,0,4.28084e-313,nan
-00:02:10:112,,-1.27097,0.635468,32.2187,1.00139,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8459',-1.25,0.9375,-0.125,0.9375,-1.25,-0.125,0,4.28084e-313,nan
-00:02:11:027,,0,1.27097,32.1893,1.00048,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8459',0,1,-0.25,1,0,-0.25,0,4.28084e-313,nan
-00:02:11:927,,-0.317748,-0.317748,32.431,1.00799,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8459',0,0.9375,-0.125,0.9375,0,-0.125,0,4.28084e-313,nan
-00:02:12:843,,-0.635493,-0.317745,32.3093,1.0042,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.846',-1.75,1,-0.25,1,-1.75,-0.25,0,4.28084e-313,nan
-00:02:13:760,,-0.635493,0,32.3194,1.00452,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.846',1.0625,1.375,-0.125,1.375,1.0625,-0.125,0,4.28084e-313,nan
-00:02:14:675,,-0.953234,-0.317742,32.1597,0.999555,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.846',-7.75,0.75,0,0.75,-7.75,0,0,4.28084e-313,nan
-00:02:15:592,,-0.317748,0.635486,32.1342,0.998764,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.846',4.4375,0.875,-0.0625,0.875,4.4375,-0.0625,0,4.28084e-313,nan
-00:02:16:512,,-0.635493,-0.317745,32.5695,1.01229,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.846',-1.875,0.5625,-0.4375,0.5625,-1.875,-0.4375,0,4.28084e-313,nan
-00:02:17:423,,-0.317748,0.317745,32.2963,1.0038,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8459',1.4375,1.25,0.1875,1.25,1.4375,0.1875,0,4.28084e-313,nan
-00:02:18:323,,-0.317748,0,32.1426,0.999024,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.846',1.625,1,0.25,1,1.625,0.25,0,4.28084e-313,nan
-00:02:19:223,,-0.635493,-0.317745,32.2329,1.00183,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8459',-1.5,0.4375,-0.125,0.4375,-1.5,-0.125,0,4.28084e-313,nan
-00:02:20:139,,-0.635493,0,32.325,1.00469,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.846',1.4375,1,-0.1875,1,1.4375,-0.1875,0,4.28084e-313,nan
-00:02:21:054,,-0.317748,0.317745,32.0482,0.99609,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.846',-0.9375,1.0625,0,1.0625,-0.9375,0,0,4.28084e-313,nan
-00:02:21:954,,0,0.317748,32.1968,1.00071,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.846',0.75,1.0625,0,1.0625,0.75,0,0,4.28084e-313,nan
-00:02:22:870,,0,0,32.1009,0.997729,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.846',-0.3125,1.0625,0,1.0625,-0.3125,0,0,4.28084e-313,nan
-00:02:23:787,,-0.635493,-0.635493,32.3387,1.00512,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.846',-0.25,0.625,-0.3125,0.625,-0.25,-0.3125,0,4.28084e-313,nan
-00:02:24:702,,0,0.635493,32.192,1.00056,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8461',-1.6875,0.875,15.875,0.875,-1.6875,15.875,0,4.28084e-313,nan
-00:02:25:602,,-0.953234,-0.953234,32.2536,1.00247,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8461',-1.125,0.6875,-0.3125,0.6875,-1.125,-0.3125,0,4.28084e-313,nan
-00:02:26:518,,-0.953234,0,32.1757,1.00005,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8461',0.0625,1.0625,0.125,1.0625,0.0625,0.125,0,4.28084e-313,nan
-00:02:27:433,,-0.953234,0,31.8731,0.990647,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8461',0.8125,1.1875,-0.25,1.1875,0.8125,-0.25,0,4.28084e-313,nan
-00:02:28:333,,-0.635493,0.317742,32.3514,1.00552,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8461',-3.25,1.125,-0.25,1.125,-3.25,-0.25,0,4.28084e-313,nan
-00:02:29:233,,-0.953234,-0.317742,32.2298,1.00173,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8461',0.25,0.8125,0,0.8125,0.25,0,0,4.28084e-313,nan
-00:02:30:148,,-0.317748,0.635486,32.2548,1.00251,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8462',-2.75,0.75,-0.25,0.75,-2.75,-0.25,0,4.28084e-313,nan
-00:02:31:048,,-1.58871,-1.27096,32.195,1.00065,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8462',-2.125,1.125,-0.0625,1.125,-2.125,-0.0625,0,4.28084e-313,nan
-00:02:31:948,,-0.953234,0.635474,32.0605,0.996472,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8462',-2.25,0.75,0,0.75,-2.25,0,0,4.28084e-313,nan
-00:02:32:864,,-1.27097,-0.317739,32.1942,1.00063,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8462',-0.5625,1.0625,15.875,1.0625,-0.5625,15.875,0,4.28084e-313,nan
-00:02:33:780,,-0.635493,0.63548,32.2811,1.00333,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8462',-0.375,1.125,0,1.125,-0.375,0,0,4.28084e-313,nan
-00:02:34:696,,-0.953234,-0.317742,32.1814,1.00023,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8462',-1.9375,0.875,-0.4375,0.875,-1.9375,-0.4375,0,4.28084e-313,nan
-00:02:35:596,,-0.953234,0,32.2249,1.00158,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8462',-0.9375,0.75,-0.125,0.75,-0.9375,-0.125,0,4.28084e-313,nan
-00:02:36:511,,-0.317748,0.635486,32.2731,1.00308,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8462',-1.125,0.875,-0.375,0.875,-1.125,-0.375,0,4.28084e-313,nan
-00:02:37:411,,0,0.317748,32.3429,1.00525,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8461',0.875,1.125,-0.0625,1.125,0.875,-0.0625,0,4.28084e-313,nan
-00:02:38:311,,-0.635493,-0.635493,32.2328,1.00183,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8461',-0.3125,1.125,-0.1875,1.125,-0.3125,-0.1875,0,4.28084e-313,nan
-00:02:39:227,,-0.953234,-0.317742,32.2437,1.00217,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-0.4375,1.0625,-0.125,1.0625,-0.4375,-0.125,0,4.28084e-313,nan
-00:02:40:143,,-0.635493,0.317742,32.2329,1.00183,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',0.5,0.9375,-0.0625,0.9375,0.5,-0.0625,0,4.28084e-313,nan
-00:02:41:059,,-0.317748,0.317745,32.2197,1.00142,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',0,1.0625,-0.0625,1.0625,0,-0.0625,0,4.28084e-313,nan
-00:02:41:975,,0,0.317748,32.2104,1.00113,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',0.3125,1.3125,-0.3125,1.3125,0.3125,-0.3125,0,4.28084e-313,nan
-00:02:42:891,,-0.317748,-0.317748,32.1718,0.999933,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-0.9375,1.0625,0,1.0625,-0.9375,0,0,4.28084e-313,nan
-00:02:43:791,,0,0.317748,32.1448,0.999094,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-1.1875,0.875,-0.125,0.875,-1.1875,-0.125,0,4.28084e-313,nan
-00:02:44:707,,-0.953234,-0.953234,32.1872,1.00041,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-0.8125,1,0,1,-0.8125,0,0,4.28084e-313,nan
-00:02:45:623,,-0.635493,0.317742,32.1731,0.999973,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-1.125,1,-0.1875,1,-1.125,-0.1875,0,4.28084e-313,nan
-00:02:46:538,,0.317751,0.953243,32.2378,1.00198,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-0.8125,1,-0.1875,1,-0.8125,-0.1875,0,4.28084e-313,nan
-00:02:47:455,,-0.953234,-1.27099,32.2504,1.00238,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-1.1875,0.875,-0.125,0.875,-1.1875,-0.125,0,4.28084e-313,nan
-00:02:48:370,,0,0.953234,32.1171,0.998232,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-0.6875,0.875,-0.0625,0.875,-0.6875,-0.0625,0,4.28084e-313,nan
-00:02:49:270,,0,0,32.192,1.00056,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-0.875,1,-0.1875,1,-0.875,-0.1875,0,4.28084e-313,nan
-00:02:50:187,,0,0,32.1971,1.00072,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8461',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
-00:02:51:102,,0,0,32.1483,0.999203,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8462',-0.5,0.875,-0.1875,0.875,-0.5,-0.1875,0,4.28084e-313,nan
-00:02:52:002,,-0.317748,-0.317748,32.2204,1.00144,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8462',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.28084e-313,nan
-00:02:52:918,,-0.953234,-0.635486,32.1935,1.00061,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8463',-1,1,-0.1875,1,-1,-0.1875,0,4.28084e-313,nan
-00:02:53:834,,-0.317748,0.635486,32.1427,0.999027,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8463',-1.0625,0.9375,0.0625,0.9375,-1.0625,0.0625,0,4.28084e-313,nan
-00:02:54:734,,0.317751,0.635499,32.2045,1.00095,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8464',-0.375,1,-0.125,1,-0.375,-0.125,0,4.28084e-313,nan
-00:02:55:650,,-0.953234,-1.27099,32.2373,1.00197,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8464',-0.3125,0.9375,-0.0625,0.9375,-0.3125,-0.0625,0,4.28084e-313,nan
-00:02:56:565,,0,0.953234,32.1462,0.999136,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8464',-0.4375,0.9375,-0.1875,0.9375,-0.4375,-0.1875,0,4.28084e-313,nan
-00:02:57:465,,-1.27097,-1.27097,32.2102,1.00113,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8464',-1.0625,0.9375,-0.25,0.9375,-1.0625,-0.25,0,4.28084e-313,nan
-00:02:58:381,,0,1.27097,32.2444,1.00219,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8465',-0.625,1,-0.1875,1,-0.625,-0.1875,0,4.28084e-313,nan
-00:02:59:297,,-0.317748,-0.317748,32.1794,1.00017,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8465',-0.625,1.125,-0.1875,1.125,-0.625,-0.1875,0,4.28084e-313,nan
-00:03:00:213,,-0.953234,-0.635486,32.2259,1.00161,1,32.9435,-106.914,N 32° 56.608',W 106° 54.8465',-0.125,1,-0.0625,1,-0.125,-0.0625,0,4.28084e-313,nan
-00:03:01:116,,-0.953234,0,31.9676,0.993585,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',2.8125,1.125,0.0625,1.125,2.8125,0.0625,0,4.28084e-313,nan
-00:03:02:029,,-0.317748,0.635486,31.6916,0.985008,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',-5.1875,1.125,-0.375,1.125,-5.1875,-0.375,0,4.28084e-313,nan
-00:03:02:944,,-0.635493,-0.317745,31.8662,0.990435,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',1.125,0.8125,0.0625,0.8125,1.125,0.0625,0,4.28084e-313,nan
-00:03:03:845,,-0.635493,0,32.1434,0.999049,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',0.0625,0.9375,-0.125,0.9375,0.0625,-0.125,0,4.28084e-313,nan
-00:03:04:760,,-0.317748,0.317745,32.1428,0.99903,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',-5.625,1.1875,0,1.1875,-5.625,0,0,4.28084e-313,nan
-00:03:05:660,,-0.317748,0,32.0627,0.996541,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',0.1875,1.1875,0,1.1875,0.1875,0,0,4.28084e-313,nan
-00:03:06:561,,-0.953234,-0.635486,31.8651,0.9904,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8466',1.0625,1.1875,-0.375,1.1875,1.0625,-0.375,0,4.28084e-313,nan
-00:03:07:461,,-0.635493,0.317742,32.1822,1.00025,0,32.9435,-106.914,N 32° 56.6081',W 106° 54.8466',-1.125,0.8125,-0.125,0.8125,-1.125,-0.125,0,4.28084e-313,nan
-00:03:08:362,,-0.635493,0,32.2877,1.00353,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8466',0.0625,0.8125,-0.1875,0.8125,0.0625,-0.1875,0,4.28084e-313,nan
-00:03:09:263,,-0.953234,-0.317742,32.1861,1.00038,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8466',-1.0625,1,0,1,-1.0625,0,0,4.28084e-313,nan
-00:03:10:164,,-0.635493,0.317742,32.1897,1.00049,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8466',-0.9375,1.0625,0,1.0625,-0.9375,0,0,4.28084e-313,nan
-00:03:11:065,,-0.953234,-0.317742,32.2189,1.0014,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',-0.1875,0.9375,-0.1875,0.9375,-0.1875,-0.1875,0,4.28084e-313,nan
-00:03:11:965,,-0.317748,0.635486,32.1463,0.999138,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',-0.3125,1,-0.1875,1,-0.3125,-0.1875,0,4.28084e-313,nan
-00:03:12:865,,-0.635493,-0.317745,32.2239,1.00155,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',-0.4375,1.0625,-0.0625,1.0625,-0.4375,-0.0625,0,4.28084e-313,nan
-00:03:13:766,,-0.635493,0,32.1777,1.00011,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',-1.3125,0.8125,0,0.8125,-1.3125,0,0,4.28084e-313,nan
-00:03:14:672,,-1.58871,-0.953216,32.1742,1.00001,1,32.9435,-106.914,N 32° 56.6081',W 106° 54.8465',-0.75,1.0625,0,1.0625,-0.75,0,0,4.28084e-313,nan
-00:03:15:587,,0,1.58871,32.2125,1.0012,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',-0.5625,0.875,-0.125,0.875,-0.5625,-0.125,0,4.28084e-313,nan
-00:03:16:507,,-0.953234,-0.953234,32.1691,0.999847,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',-0.5625,0.875,0,0.875,-0.5625,0,0,4.28084e-313,nan
-00:03:17:419,,-0.635493,0.317742,32.1908,1.00052,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8466',-0.125,1.3125,-0.125,1.3125,-0.125,-0.125,0,4.28084e-313,nan
-00:03:18:335,,-1.27097,-0.63548,32.1231,0.998418,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',0,1.125,-0.0625,1.125,0,-0.0625,0,4.28084e-313,nan
-00:03:19:235,,-0.635493,0.63548,32.2901,1.00361,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',2.5625,0.9375,0,0.9375,2.5625,0,0,4.28084e-313,nan
-00:03:20:151,,-0.635493,0,32.3588,1.00574,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',1.125,1.0625,-0.25,1.0625,1.125,-0.25,0,4.28084e-313,nan
-00:03:21:066,,-0.635493,0,32.8607,1.02134,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',-1.5,0.875,0.1875,0.875,-1.5,0.1875,0,4.28084e-313,nan
-00:03:21:966,,-0.953234,-0.317742,32.2796,1.00328,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',-1.1875,1.125,0,1.125,-1.1875,0,0,4.28084e-313,nan
-00:03:22:866,,-1.27097,-0.317739,32.2204,1.00144,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8465',-0.1875,0.9375,-0.1875,0.9375,-0.1875,-0.1875,0,4.28084e-313,nan
-00:03:23:781,,-1.27097,0,32.2215,1.00148,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8464',-0.3125,0.9375,-0.0625,0.9375,-0.3125,-0.0625,0,4.28084e-313,nan
-00:03:24:698,,-1.27097,0,32.2709,1.00301,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8464',-0.25,1,-0.125,1,-0.25,-0.125,0,4.28084e-313,nan
-00:03:25:614,,-0.953234,0.317739,32.2719,1.00304,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8464',-0.25,1,-0.125,1,-0.25,-0.125,0,4.28084e-313,nan
-00:03:26:530,,-0.635493,0.317742,32.2611,1.00271,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8463',-0.3125,0.9375,-0.125,0.9375,-0.3125,-0.125,0,4.28084e-313,nan
-00:03:27:446,,-0.635493,0,32.1696,0.999863,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8463',-0.875,0.8125,-0.25,0.8125,-0.875,-0.25,0,4.28084e-313,nan
-00:03:28:346,,-0.953234,-0.317742,32.087,0.997297,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8463',-0.8125,1.0625,-0.125,1.0625,-0.8125,-0.125,0,4.28084e-313,nan
-00:03:29:261,,-0.953234,0,36.2045,1.12527,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8463',-0.375,1.0625,-0.125,1.0625,-0.375,-0.125,0,4.28084e-313,nan
-00:03:30:178,,-0.317748,0.635486,28.1871,0.876083,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8463',-0.375,0.875,-0.1875,0.875,-0.375,-0.1875,0,4.28084e-313,nan
-00:03:31:093,,-0.953234,-0.635486,32.2394,1.00203,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8463',-0.3125,0.875,-0.125,0.875,-0.3125,-0.125,0,4.28084e-313,nan
-00:03:31:993,,-0.635493,0.317742,32.2589,1.00264,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8463',-0.375,1.1875,-0.125,1.1875,-0.375,-0.125,0,4.28084e-313,nan
-00:03:32:909,,-0.635493,0,32.2804,1.00331,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8463',-0.4375,0.9375,-0.1875,0.9375,-0.4375,-0.1875,0,4.28084e-313,nan
-00:03:33:826,,-1.58871,-0.953216,32.2352,1.0019,1,32.9435,-106.914,N 32° 56.6082',W 106° 54.8463',-0.375,1.0625,-0.1875,1.0625,-0.375,-0.1875,0,4.28084e-313,nan
-00:03:34:741,,-0.953234,0.635474,32.2489,1.00233,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8462',-0.5625,1,-0.1875,1,-0.5625,-0.1875,0,4.28084e-313,nan
-00:03:35:657,,-0.635493,0.317742,32.1219,0.998379,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8462',-0.5,0.8125,-0.125,0.8125,-0.5,-0.125,0,4.28084e-313,nan
-00:03:36:574,,-0.953234,-0.317742,32.1047,0.997847,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8462',-0.4375,0.9375,-0.125,0.9375,-0.4375,-0.125,0,4.28084e-313,nan
-00:03:37:490,,-0.317748,0.635486,32.2776,1.00322,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8461',-0.5,0.9375,-0.3125,0.9375,-0.5,-0.3125,0,4.28084e-313,nan
-00:03:38:391,,-0.635493,-0.317745,31.9408,0.992753,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8461',0.6875,0.5625,-0.1875,0.5625,0.6875,-0.1875,0,4.28084e-313,nan
-00:03:39:292,,-1.27097,-0.63548,32.1975,1.00073,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8461',0.375,0.6875,0.1875,0.6875,0.375,0.1875,0,4.28084e-313,nan
-00:03:40:192,,-1.27097,0,32.0801,0.997083,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8461',-3.6875,2.4375,0.3125,2.4375,-3.6875,0.3125,0,4.28084e-313,nan
-00:03:41:104,,-0.953234,0.317739,32.5965,1.01313,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.8461',-0.75,0.125,-0.125,0.125,-0.75,-0.125,0,4.28084e-313,nan
-00:03:42:008,,-1.27097,-0.317739,33.4453,1.03951,1,32.9435,-106.914,N 32° 56.6083',W 106° 54.846',6.625,-0.8125,-1,-0.8125,6.625,-1,0,4.28084e-313,nan
-00:03:42:919,,-0.635493,0.63548,32.3627,1.00586,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.846',-2.5,1.625,0.1875,1.625,-2.5,0.1875,0,4.28084e-313,nan
-00:03:43:836,,-1.27097,-0.63548,32.3475,1.00539,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8459',-4.9375,0,-0.75,0,-4.9375,-0.75,0,4.28084e-313,nan
-00:03:44:752,,-0.635493,0.63548,30.8994,0.960386,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8459',3,1.375,0.125,1.375,3,0.125,0,4.28084e-313,nan
-00:03:45:667,,-0.635493,0,32.8318,1.02044,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8459',-1.125,-0.625,-1,-0.625,-1.125,-1,0,4.28084e-313,nan
-00:03:46:567,,-0.635493,0,32.0751,0.996925,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8459',0.5,0.125,-0.5625,0.125,0.5,-0.5625,0,4.28084e-313,nan
-00:03:47:483,,-1.27097,-0.63548,31.9913,0.994322,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8459',-0.0625,-15.875,0.25,-15.875,-0.0625,0.25,0,4.28084e-313,nan
-00:03:48:383,,-0.635493,0.63548,31.6955,0.985129,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8459',-7.875,2.875,1.125,2.875,-7.875,1.125,0,4.28084e-313,nan
-00:03:49:298,,-1.27097,-0.63548,31.8591,0.990213,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8459',2.75,2.25,-0.125,2.25,2.75,-0.125,0,4.28084e-313,nan
-00:03:50:198,,-1.27097,0,32.4532,1.00868,1,32.9435,-106.914,N 32° 56.6085',W 106° 54.8459',0.625,2.1875,0,2.1875,0.625,0,0,4.28084e-313,nan
-00:03:51:098,,-0.635493,0.63548,32.7226,1.01705,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8458',-5.3125,0.0625,-0.4375,0.0625,-5.3125,-0.4375,0,4.28084e-313,nan
-00:03:52:014,,-0.635493,0,32.0521,0.996212,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8458',-3.875,0.5,-0.9375,0.5,-3.875,-0.9375,0,4.28084e-313,nan
-00:03:52:930,,-1.58871,-0.953216,30.2242,0.939398,1,32.9435,-106.914,N 32° 56.6084',W 106° 54.8457',2.4375,-0.375,-0.8125,-0.375,2.4375,-0.8125,0,4.28084e-313,nan
