,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,48.181,2.77003,,1.87612
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
00:01:37:710,Landing,44.0248,-2.21659,20.3338,0.631996,0,44.5618,-123.278,N 44° 33.7054',W 123° 16.7068',50.3125,-46.25,-82.75,-46.25,50.3125,-82.75,0,1.49525e-305,5.34272e-317
00:01:39:526,Landing,42.9165,-1.10824,45.7442,1.42178,0,44.5618,-123.278,N 44° 33.7051',W 123° 16.7067',71.3125,3.1875,-114.625,3.1875,71.3125,-114.625,0,1.49525e-305,5.34272e-317
00:01:40:428,Landing,42.3624,-0.554106,39.4334,1.22563,0,44.5618,-123.278,N 44° 33.7056',W 123° 16.7065',74.875,-29.75,-81.4375,-29.75,74.875,-81.4375,0,1.49525e-305,5.34272e-317
00:01:41:337,Landing,41.2542,-1.10819,24.1801,0.751542,0,44.5618,-123.278,N 44° 33.7061',W 123° 16.7067',-13.625,-63.5625,-68,-63.5625,-13.625,-68,0,1.49525e-305,5.34272e-317
00:01:42:250,Landing,40.4231,-0.831115,35.689,1.10925,0,44.5618,-123.278,N 44° 33.706',W 123° 16.7065',-47.8125,-82.4375,11.8125,-82.4375,-47.8125,11.8125,0,1.49525e-305,5.34272e-317
00:01:43:164,Landing,38.4839,-1.93919,41.6792,1.29543,0,44.5617,-123.278,N 44° 33.7046',W 123° 16.7067',-11.625,31.5625,-42.75,31.5625,-11.625,-42.75,0,1.49525e-305,5.34272e-317
00:01:44:077,Landing,36.8218,-1.66207,42.5918,1.32379,0,44.5617,-123.278,N 44° 33.7039',W 123° 16.7064',25.25,-16.5,-65.75,-16.5,25.25,-65.75,0,1.49525e-305,5.34272e-317
00:01:44:990,,37.9299,1.10804,25.4303,0.790398,0,44.5617,-123.278,N 44° 33.7041',W 123° 16.707',30.125,22.1875,-33.8125,22.1875,30.125,-33.8125,0,1.49525e-305,5.34272e-317
00:01:45:904,Landing,36.5448,-1.38505,46.0619,1.43165,0,44.5617,-123.278,N 44° 33.7039',W 123° 16.7075',-45.8125,35.6875,49.75,35.6875,-45.8125,49.75,0,1.49525e-305,5.34272e-317
00:01:46:817,Landing,34.8829,-1.66198,34.755,1.08022,0,44.5617,-123.278,N 44° 33.7038',W 123° 16.7079',17.75,-25.625,-28.1875,-25.625,17.75,-28.1875,0,1.49525e-305,5.34272e-317
00:01:48:644,Landing,33.221,-1.6619,24.2025,0.752238,0,44.5617,-123.278,N 44° 33.7037',W 123° 16.7084',16.875,-26.6875,-43.75,-26.6875,16.875,-43.75,0,1.49525e-305,5.34272e-317
00:01:49:557,Landing,33.221,0,54.1615,1.68339,0,44.5617,-123.278,N 44° 33.703',W 123° 16.709',26.25,23.9375,-66,23.9375,26.25,-66,0,1.49525e-305,5.34272e-317
00:01:50:470,Landing,32.1131,-1.10789,36.5797,1.13693,0,44.5617,-123.278,N 44° 33.7025',W 123° 16.7096',27.5,-31,-82.0625,-31,27.5,-82.0625,0,1.49525e-305,5.34272e-317
00:01:51:384,Landing,31.5591,-0.55393,36.9446,1.14827,0,44.5617,-123.278,N 44° 33.7017',W 123° 16.7099',-32.8125,46.9375,-11.25,46.9375,-32.8125,-11.25,0,1.49525e-305,5.34272e-317
00:01:52:297,Landing,30.7283,-0.830879,51.1071,1.58846,0,44.5617,-123.278,N 44° 33.7023',W 123° 16.7092',-45.6875,42.875,11.75,42.875,-45.6875,11.75,0,1.49525e-305,5.34272e-317
00:01:53:211,Landing,29.6205,-1.10781,41.3106,1.28397,0,44.5617,-123.278,N 44° 33.7012',W 123° 16.7089',-0.8125,8.4375,-23.9375,8.4375,-0.8125,-23.9375,0,1.49525e-305,5.34272e-317
00:01:54:111,Landing,27.9588,-1.66164,44.688,1.38895,0,44.5617,-123.278,N 44° 33.7017',W 123° 16.7081',11.0625,85.75,-44.375,85.75,11.0625,-44.375,0,1.49525e-305,5.34272e-317
00:01:55:021,Landing,27.405,-0.553863,39.4132,1.225,0,44.5617,-123.278,N 44° 33.7035',W 123° 16.7073',-22.9375,-31.9375,-48.5,-31.9375,-22.9375,-48.5,0,1.49525e-305,5.34272e-317
00:01:55:934,Landing,26.0203,-1.38462,30.4709,0.947065,0,44.5617,-123.278,N 44° 33.704',W 123° 16.7071',6.4375,10.4375,-35.125,10.4375,6.4375,-35.125,0,1.49525e-305,5.34272e-317
00:01:57:761,Landing,25.4665,-0.553831,33.9711,1.05585,0,44.5617,-123.278,N 44° 33.704',W 123° 16.7073',-9.8125,-15.3125,-7.625,-15.3125,-9.8125,-7.625,0,1.49525e-305,5.34272e-317
00:01:58:675,Landing,24.6358,-0.83073,48.2326,1.49912,0,44.5617,-123.278,N 44° 33.7043',W 123° 16.7078',-46.625,38.6875,31.125,38.6875,-46.625,31.125,0,1.49525e-305,5.34272e-317
00:01:59:588,Landing,22.1437,-2.49207,53.3874,1.65933,0,44.5618,-123.278,N 44° 33.7056',W 123° 16.7069',10.6875,38.1875,-30.625,38.1875,10.6875,-30.625,0,1.49525e-305,5.34272e-317
00:02:00:501,Landing,21.5899,-0.553768,31.9003,0.991494,0,44.5618,-123.278,N 44° 33.7057',W 123° 16.7066',-28.125,-44.3125,-84.5625,-44.3125,-28.125,-84.5625,0,1.49525e-305,5.34272e-317
00:02:01:415,,21.8668,0.276883,28.1841,0.87599,0,44.5618,-123.278,N 44° 33.7052',W 123° 16.7071',38,-25.875,-39.375,-25.875,38,-39.375,0,1.49525e-305,5.34272e-317
00:02:02:329,Landing,19.9287,-1.93813,25.1136,0.780556,0,44.5618,-123.278,N 44° 33.7052',W 123° 16.7068',57.5625,-30.3125,-43.8125,-30.3125,57.5625,-43.8125,0,1.49525e-305,5.34272e-317
00:02:03:230,Landing,18.8212,-1.10746,37.3774,1.16173,0,44.5618,-123.278,N 44° 33.705',W 123° 16.7065',36.5625,5.625,-59.125,5.625,36.5625,-59.125,0,1.49525e-305,5.34272e-317
00:02:04:140,Landing,17.437,-1.38427,34.9724,1.08698,0,44.5617,-123.278,N 44° 33.7047',W 123° 16.7065',40.9375,-12.125,-35.3125,-12.125,40.9375,-35.3125,0,1.49525e-305,5.34272e-317
00:02:05:052,,17.7138,0.276849,33.3418,1.0363,0,44.5618,-123.278,N 44° 33.7054',W 123° 16.7063',18.375,-43.6875,-66.8125,-43.6875,18.375,-66.8125,0,1.49525e-305,5.34272e-317
00:02:06:890,Landing,16.8833,-0.830541,29.3992,0.913756,0,44.5617,-123.278,N 44° 33.7039',W 123° 16.7078',11.4375,14.6875,-30,14.6875,11.4375,-30,0,1.49525e-305,5.34272e-317
00:02:07:791,Landing,15.4991,-1.38419,35.1506,1.09251,0,44.5617,-123.278,N 44° 33.7039',W 123° 16.7081',-9.625,15.6875,7.125,15.6875,-9.625,7.125,0,1.49525e-305,5.34272e-317
00:02:08:706,Landing,12.7309,-2.76821,29.4463,0.915221,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.7088',-13.5,-35.1875,-13.75,-35.1875,-13.5,-13.75,0,1.49525e-305,5.34272e-317
00:02:09:619,,13.5613,0.83044,21.4212,0.665791,0,44.5617,-123.278,N 44° 33.7029',W 123° 16.7091',-40.5625,-11.3125,-48.3125,-11.3125,-40.5625,-48.3125,0,1.49525e-305,5.34272e-317
00:02:10:532,Landing,13.2845,-0.276815,26.7388,0.831068,0,44.5617,-123.278,N 44° 33.7023',W 123° 16.709',0.1875,28.875,-39.9375,28.875,0.1875,-39.9375,0,1.49525e-305,5.34272e-317
00:02:11:446,Landing,11.0701,-2.21444,25.6964,0.79867,0,44.5617,-123.278,N 44° 33.7017',W 123° 16.7091',3.3125,-29,-1.25,-29,3.3125,-1.25,0,1.49525e-305,5.34272e-317
00:02:12:362,Landing,10.7933,-0.276795,22.0905,0.686596,0,44.5617,-123.278,N 44° 33.7023',W 123° 16.7088',79.125,-24.4375,-76.3125,-24.4375,79.125,-76.3125,0,1.49525e-305,5.34272e-317
00:02:13:272,Landing,9.13253,-1.66072,40.9662,1.27327,1,44.5617,-123.278,N 44° 33.7012',W 123° 16.7092',16.9375,5.5625,-58.1875,5.5625,16.9375,-58.1875,0,1.49525e-305,5.34272e-317
00:02:14:186,Landing,8.85575,-0.276779,34.4295,1.0701,0,44.5617,-123.278,N 44° 33.7021',W 123° 16.7086',6.0625,4.5625,-43.3125,4.5625,6.0625,-43.3125,0,1.49525e-305,5.34272e-317
00:02:15:099,Landing,7.74866,-1.1071,21.9201,0.681297,0,44.5617,-123.278,N 44° 33.7023',W 123° 16.7093',2.0625,-29.125,0.125,-29.125,2.0625,0.125,0,1.49525e-305,5.34272e-317
00:02:16:013,Landing,6.6416,-1.10706,39.785,1.23656,0,44.5617,-123.278,N 44° 33.7017',W 123° 16.7098',-104.438,-27.125,-35.9375,-27.125,-104.438,-35.9375,0,1.49525e-305,5.34272e-317
00:02:16:913,Landing,4.42759,-2.21401,30.0777,0.934846,0,44.5617,-123.279,N 44° 33.701',W 123° 16.7101',30.1875,33.3125,-82.6875,33.3125,30.1875,-82.6875,0,1.49525e-305,5.34272e-317
00:02:17:823,Landing,3.87411,-0.55348,29.0573,0.903131,0,44.5617,-123.279,N 44° 33.7007',W 123° 16.7102',-16.0625,-0.9375,-35.9375,-0.9375,-16.0625,-35.9375,0,1.49525e-305,5.34272e-317
00:02:18:737,Landing,3.87411,0,44.8711,1.39464,0,44.5617,-123.278,N 44° 33.7012',W 123° 16.71',-52,-1.75,-4.4375,-1.75,-52,-4.4375,0,1.49525e-305,5.34272e-317
00:02:20:564,Landing,2.21372,-1.66039,40.8287,1.269,0,44.5617,-123.278,N 44° 33.7012',W 123° 16.7095',-111.375,42.625,41.1875,42.625,-111.375,41.1875,0,1.49525e-305,5.34272e-317
00:02:21:480,Landing,0.830129,-1.38359,27.0679,0.841298,0,44.5617,-123.278,N 44° 33.7006',W 123° 16.7092',26.5625,-26,-49.1875,-26,26.5625,-49.1875,0,1.49525e-305,5.34272e-317
00:02:22:392,Landing,-1.10681,-1.93694,37.3844,1.16194,0,44.5617,-123.278,N 44° 33.7013',W 123° 16.7087',24.5,-38.3125,-48,-38.3125,24.5,-48,0,1.49525e-305,5.34272e-317
00:02:23:305,,2.58404e-14,1.10681,39.9794,1.2426,0,44.5617,-123.278,N 44° 33.7014',W 123° 16.7083',13.25,1.8125,8,1.8125,13.25,8,0,1.49525e-305,5.34272e-317
00:02:24:218,Landing,-0.276705,-0.276705,24.47,0.760552,0,44.5617,-123.278,N 44° 33.7015',W 123° 16.7075',5.1875,-5.3125,3.25,-5.3125,5.1875,3.25,0,1.49525e-305,5.34272e-317
00:02:25:131,Landing,-0.276705,0,36.9177,1.14744,0,44.5617,-123.278,N 44° 33.7021',W 123° 16.7062',-19.5625,25.9375,32.75,25.9375,-19.5625,32.75,0,1.49525e-305,5.34272e-317
00:02:26:032,,2.58404e-14,0.276705,30.5323,0.948974,0,44.5617,-123.278,N 44° 33.7037',W 123° 16.7044',-10.5625,16.875,30.6875,16.875,-10.5625,30.6875,0,1.49525e-305,5.34272e-317
00:02:26:941,Landing,2.58404e-14,0,23.126,0.71878,0,44.5617,-123.278,N 44° 33.7035',W 123° 16.7035',-3.0625,-11.1875,14.3125,-11.1875,-3.0625,14.3125,0,1.49525e-305,5.34272e-317
00:02:27:854,Landing,-0.553408,-0.553408,30.2836,0.941243,0,44.5617,-123.278,N 44° 33.7035',W 123° 16.7026',20.6875,-12.125,8.8125,-12.125,20.6875,8.8125,0,1.49525e-305,5.34272e-317
00:02:29:681,Landing,-0.553408,0,32.0338,0.995642,0,44.5617,-123.278,N 44° 33.7037',W 123° 16.7021',9.375,-0.75,39.625,-0.75,9.375,39.625,0,1.49525e-305,5.34272e-317
00:02:30:597,,0.276707,0.830116,32.1094,0.997992,0,44.5617,-123.278,N 44° 33.7037',W 123° 16.7023',-23.0625,-0.5,50.6875,-0.5,-23.0625,50.6875,0,1.49525e-305,5.34272e-317
00:02:31:508,Landing,2.58404e-14,-0.276707,29.0184,0.901921,0,44.5617,-123.278,N 44° 33.7035',W 123° 16.7022',2.3125,8.3125,-43,8.3125,2.3125,-43,0,1.49525e-305,5.34272e-317
00:02:32:421,Landing,-0.276705,-0.276705,35.0548,1.08954,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.7024',4.3125,-1,8.75,-1,4.3125,8.75,0,1.49525e-305,5.34272e-317
00:02:33:334,,0.553417,0.830122,32.6992,1.01632,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.7022',12.375,-8.1875,-6.1875,-8.1875,12.375,-6.1875,0,1.49525e-305,5.34272e-317
00:02:34:248,Landing,-0.830109,-1.38353,33.3438,1.03636,0,44.5617,-123.278,N 44° 33.703',W 123° 16.7019',0,5.3125,-4.1875,5.3125,0,-4.1875,0,1.49525e-305,5.34272e-317
00:02:35:166,,-0.276705,0.553404,35.3346,1.09823,0,44.5617,-123.278,N 44° 33.703',W 123° 16.7016',4.3125,-6.25,0.4375,-6.25,4.3125,0.4375,0,1.49525e-305,5.34272e-317
00:02:36:075,Landing,-0.830109,-0.553404,36.0593,1.12076,0,44.5617,-123.278,N 44° 33.7029',W 123° 16.7013',-8.625,12.0625,-7.9375,12.0625,-8.625,-7.9375,0,1.49525e-305,5.34272e-317
00:02:36:985,,-0.276705,0.553404,32.6781,1.01567,0,44.5617,-123.278,N 44° 33.7029',W 123° 16.7011',-2.5,0.5,17.1875,0.5,-2.5,17.1875,0,1.49525e-305,5.34272e-317
00:02:38:799,,0.276707,0.553413,33.2593,1.03373,0,44.5617,-123.278,N 44° 33.7029',W 123° 16.701',-1.875,-3.75,0.4375,-3.75,-1.875,0.4375,0,1.49525e-305,5.34272e-317
00:02:39:715,Landing,-0.553408,-0.830116,33.4437,1.03946,0,44.5617,-123.278,N 44° 33.7028',W 123° 16.701',-3.8125,7,4.1875,7,-3.8125,4.1875,0,1.49525e-305,5.34272e-317
00:02:40:626,Landing,-1.10681,-0.553399,32.6537,1.01491,0,44.5617,-123.278,N 44° 33.7028',W 123° 16.7008',-1.1875,1.75,-4.125,1.75,-1.1875,-4.125,0,1.49525e-305,5.34272e-317
00:02:41:544,,-0.553408,0.553399,32.4339,1.00808,0,44.5617,-123.278,N 44° 33.7028',W 123° 16.7007',0.8125,0.6875,4.5,0.6875,0.8125,4.5,0,1.49525e-305,5.34272e-317
00:02:42:453,Landing,-1.10681,-0.553399,31.8854,0.99103,0,44.5617,-123.278,N 44° 33.7027',W 123° 16.7005',5.5,2.8125,-13.625,2.8125,5.5,-13.625,0,1.49525e-305,5.34272e-317
00:02:43:366,,0.276707,1.38351,31.571,0.981257,0,44.5617,-123.278,N 44° 33.7027',W 123° 16.7004',-5.5625,1.0625,-6.25,1.0625,-5.5625,-6.25,0,1.49525e-305,5.34272e-317
00:02:45:173,Landing,-0.830109,-1.10682,29.4191,0.914376,0,44.5617,-123.278,N 44° 33.7027',W 123° 16.7002',-27.9375,-13.1875,-20.4375,-13.1875,-27.9375,-20.4375,0,1.49525e-305,5.34272e-317
00:02:46:075,,0.276707,1.10682,32.8255,1.02025,0,44.5617,-123.278,N 44° 33.7028',W 123° 16.7001',1.25,7.1875,15.25,7.1875,1.25,15.25,0,1.49525e-305,5.34272e-317
00:02:46:987,Landing,-1.10681,-1.38351,45.0863,1.40133,0,44.5617,-123.278,N 44° 33.7029',W 123° 16.7',34.5625,-18.3125,-5.3125,-18.3125,34.5625,-5.3125,0,1.49525e-305,5.34272e-317
00:02:47:900,,-0.830109,0.276698,35.929,1.11671,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6999',86,-121.063,-46.0625,-121.063,86,-46.0625,0,1.49525e-305,5.34272e-317
00:02:48:814,Landing,-0.830109,0,32.4243,1.00778,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6998',-1.5,-27.9375,-13.6875,-27.9375,-1.5,-13.6875,0,1.49525e-305,5.34272e-317
00:02:49:714,,-0.553408,0.276701,31.296,0.972711,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6998',2.9375,-5.375,3.8125,-5.375,2.9375,3.8125,0,1.49525e-305,5.34272e-317
00:02:50:623,Landing,-0.830109,-0.276701,32.7001,1.01635,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6997',0.75,2.1875,-1,2.1875,0.75,-1,0,1.49525e-305,5.34272e-317
00:02:51:537,,-0.276705,0.553404,33.3572,1.03678,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6997',-2.1875,-1.0625,-0.875,-1.0625,-2.1875,-0.875,0,1.49525e-305,5.34272e-317
00:02:52:456,Landing,-0.553408,-0.276703,34.1445,1.06125,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6997',3.0625,1.6875,-41.375,1.6875,3.0625,-41.375,0,1.49525e-305,5.34272e-317
00:02:53:379,Landing,-0.830109,-0.276701,40.6548,1.26359,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6995',-14.3125,14.25,-12.875,14.25,-14.3125,-12.875,0,1.49525e-305,5.34272e-317
00:02:54:295,,0.276707,1.10682,31.9365,0.992619,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.699',-0.5,7.1875,36.75,7.1875,-0.5,36.75,0,1.49525e-305,5.34272e-317
00:02:55:208,Landing,-0.276705,-0.553413,33.7133,1.04784,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6987',-14.9375,-12.4375,45.9375,-12.4375,-14.9375,45.9375,0,1.49525e-305,5.34272e-317
00:02:56:121,Landing,-1.10681,-0.830102,33.9435,1.055,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6983',0.875,-7.625,13,-7.625,0.875,13,0,1.49525e-305,5.34272e-317
00:02:57:034,,-0.276705,0.830102,33.0149,1.02614,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6983',-2.5625,-2.875,41.25,-2.875,-2.5625,41.25,0,1.49525e-305,5.34272e-317
00:02:58:861,Landing,-1.10681,-0.830102,32.2752,1.00315,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6984',10.875,-8.3125,3.625,-8.3125,10.875,3.625,0,1.49525e-305,5.34272e-317
00:02:59:761,,-0.553408,0.553399,32.4629,1.00898,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6985',-0.25,-1.25,-2.75,-1.25,-0.25,-2.75,0,1.49525e-305,5.34272e-317
00:03:00:671,,2.58404e-14,0.553408,33.4804,1.04061,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',-2.5,1.8125,-2.375,1.8125,-2.5,-2.375,0,1.49525e-305,5.34272e-317
00:03:01:584,Landing,-1.10681,-1.10681,33.7747,1.04975,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6987',0,1.875,-1.75,1.875,0,-1.75,0,1.49525e-305,5.34272e-317
00:03:02:498,,-0.553408,0.553399,32.8979,1.0225,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6987',-9.75,-5.5,8.0625,-5.5,-9.75,8.0625,0,1.49525e-305,5.34272e-317
00:03:03:411,,2.58404e-14,0.553408,32.7414,1.01764,0,44.5617,-123.278,N 44° 33.7034',W 123° 16.6987',8,1.125,-3.4375,1.125,8,-3.4375,0,1.49525e-305,5.34272e-317
00:03:04:326,Landing,-1.10681,-1.10681,33.0006,1.02569,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6988',2,-1.375,-5.875,-1.375,2,-5.875,0,1.49525e-305,5.34272e-317
00:03:05:238,Landing,-1.10681,0,32.8267,1.02029,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6988',-1.5,-8.125,3.25,-8.125,-1.5,3.25,0,1.49525e-305,5.34272e-317
00:03:06:151,,-0.830109,0.276698,36.4093,1.13164,0,44.5617,-123.278,N 44° 33.7034',W 123° 16.6989',9.125,-14.125,-6,-14.125,9.125,-6,0,1.49525e-305,5.34272e-317
00:03:07:063,,-0.553408,0.276701,33.0382,1.02686,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6987',13,16.5625,-1,16.5625,13,-1,0,1.49525e-305,5.34272e-317
00:03:08:891,Landing,-0.830109,-0.276701,33.1793,1.03125,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',10,-6.125,-7.9375,-6.125,10,-7.9375,0,1.49525e-305,5.34272e-317
00:03:09:805,,-0.276705,0.553404,33.0271,1.02652,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6987',1.9375,-0.6875,2.8125,-0.6875,1.9375,2.8125,0,1.49525e-305,5.34272e-317
00:03:10:719,Landing,-0.553408,-0.276703,33.746,1.04886,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',4.8125,8,-0.1875,8,4.8125,-0.1875,0,1.49525e-305,5.34272e-317
00:03:11:632,Landing,-0.830109,-0.276701,33.297,1.0349,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6985',-7.6875,-2.9375,7.4375,-2.9375,-7.6875,7.4375,0,1.49525e-305,5.34272e-317
00:03:12:546,Landing,-1.6602,-0.830089,38.3154,1.19088,0,44.5617,-123.278,N 44° 33.7034',W 123° 16.6986',-33.125,10.5625,58.875,10.5625,-33.125,58.875,0,1.49525e-305,5.34272e-317
00:03:13:459,,-1.10681,0.55339,32.1461,0.999131,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6986',-2.75,-2.625,-6.125,-2.625,-2.75,-6.125,0,1.49525e-305,5.34272e-317
00:03:14:372,,-0.553408,0.553399,32.8479,1.02095,0,44.5617,-123.278,N 44° 33.7033',W 123° 16.6987',-2.125,6.8125,-6.5625,6.8125,-2.125,-6.5625,0,1.49525e-305,5.34272e-317
00:03:15:286,Landing,-1.10681,-0.553399,26.4502,0.822099,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',-17.1875,-47.625,-21.8125,-47.625,-17.1875,-21.8125,0,1.49525e-305,5.34272e-317
00:03:16:199,,-0.276705,0.830102,33.8104,1.05086,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6988',-1.125,8.75,1.125,8.75,-1.125,1.125,0,1.49525e-305,5.34272e-317
00:03:18:027,Landing,-1.3835,-1.1068,33.302,1.03506,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6988',2.1875,0.8125,-1.3125,0.8125,2.1875,-1.3125,0,1.49525e-305,5.34272e-317
00:03:18:939,,-0.830109,0.553395,32.4028,1.00711,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6988',0.25,-0.6875,-2.6875,-0.6875,0.25,-2.6875,0,1.49525e-305,5.34272e-317
00:03:19:853,Landing,-0.830109,0,33.2427,1.03322,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6988',-4.4375,6.375,-4.5,6.375,-4.4375,-4.5,0,1.49525e-305,5.34272e-317
00:03:20:766,Landing,-0.830109,0,33.2308,1.03285,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6987',2.75,0.5,-1.8125,0.5,2.75,-1.8125,0,1.49525e-305,5.34272e-317
00:03:21:679,Landing,-1.3835,-0.553395,33.0838,1.02828,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6987',-2.1875,4.0625,2.5625,4.0625,-2.1875,2.5625,0,1.49525e-305,5.34272e-317
00:03:22:593,Landing,-1.3835,0,32.8817,1.022,0,44.5617,-123.278,N 44° 33.703',W 123° 16.6986',-3.875,1.375,2.4375,1.375,-3.875,2.4375,0,1.49525e-305,5.34272e-317
00:03:23:506,Landing,-1.3835,0,32.3092,1.0042,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6986',-1.5625,1.1875,0.4375,1.1875,-1.5625,0.4375,0,1.49525e-305,5.34272e-317
00:03:24:420,,-0.830109,0.553395,32.9728,1.02483,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6986',-3.375,0.75,1.5625,0.75,-3.375,1.5625,0,1.49525e-305,5.34272e-317
00:03:25:333,Landing,-1.10681,-0.276698,33.0196,1.02628,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6986',-0.1875,0.625,0.875,0.625,-0.1875,0.875,0,1.49525e-305,5.34272e-317
00:03:26:246,Landing,-1.10681,0,33.0905,1.02849,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',-0.5625,2.6875,-3.375,2.6875,-0.5625,-3.375,0,1.49525e-305,5.34272e-317
00:03:27:160,Landing,-1.3835,-0.276696,33.3292,1.03591,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',0.125,1.6875,-1.5,1.6875,0.125,-1.5,0,1.49525e-305,5.34272e-317
00:03:28:072,,-0.553408,0.830095,32.9536,1.02423,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',0,-1.25,-1.75,-1.25,0,-1.75,0,1.49525e-305,5.34272e-317
00:03:28:987,Landing,-0.553408,0,33.0658,1.02772,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',-0.8125,1.1875,0.125,1.1875,-0.8125,0.125,0,1.49525e-305,5.34272e-317
00:03:29:901,,-0.276705,0.276703,33.242,1.03319,0,44.5617,-123.278,N 44° 33.7032',W 123° 16.6987',0,0.5,-1.125,0.5,0,-1.125,0,1.49525e-305,5.34272e-317
00:03:31:727,Landing,-0.830109,-0.553404,32.7776,1.01876,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6987',-0.375,-0.3125,-3.8125,-0.3125,-0.375,-3.8125,0,1.49525e-305,5.34272e-317
00:03:32:641,,-0.553408,0.276701,32.9837,1.02517,0,44.5617,-123.278,N 44° 33.7031',W 123° 16.6987',0.0625,1.0625,-0.5625,1.0625,0.0625,-0.5625,0,1.49525e-305,5.34272e-317
00:03:33:554,,-0.276705,0.276703,33.0698,1.02784,0,44.5617,-123.278,N 44° 33.7029',W 123° 16.6988',0.625,0.375,-2.75,0.375,0.625,-2.75,0,1.49525e-305,5.34272e-317
00:03:34:467,Landing,-1.10681,-0.830102,32.9872,1.02527,0,44.5617,-123.278,N 44° 33.7029',W 123° 16.6989',-2,0.5625,0.625,0.5625,-2,0.625,0,1.49525e-305,5.34272e-317
00:03:35:381,,-0.830109,0.276698,32.7088,1.01662,0,44.5617,-123.278,N 44° 33.7028',W 123° 16.6989',2.875,1.6875,-1.75,1.6875,2.875,-1.75,0,1.49525e-305,5.34272e-317
00:03:36:294,Landing,-0.830109,0,32.4771,1.00942,0,44.5617,-123.278,N 44° 33.7027',W 123° 16.699',-0.8125,0.375,-0.25,0.375,-0.8125,-0.25,0,1.49525e-305,5.34272e-317
00:03:37:203,Landing,-0.830109,0,32.5165,1.01065,0,44.5617,-123.278,N 44° 33.7026',W 123° 16.699',-0.625,-1.125,-0.8125,-1.125,-0.625,-0.8125,0,1.49525e-305,5.34272e-317
00:03:38:105,,-0.276705,0.553404,32.7895,1.01913,0,44.5617,-123.278,N 44° 33.7026',W 123° 16.699',-4.3125,1,2.75,1,-4.3125,2.75,0,1.49525e-305,5.34272e-317
00:03:39:018,Landing,-1.10681,-0.830102,32.8426,1.02078,0,44.5617,-123.278,N 44° 33.7025',W 123° 16.6991',0.875,-1,-2.5,-1,0.875,-2.5,0,1.49525e-305,5.34272e-317
00:03:40:846,Landing,-1.6602,-0.55339,33.3063,1.03519,0,44.5617,-123.278,N 44° 33.7024',W 123° 16.6992',-2.75,1.9375,0.75,1.9375,-2.75,0.75,0,1.49525e-305,5.34272e-317
