,,Max Altitude,Max Velocity,,Max Acceleration(G)
,,271.529,1.66449,,1.28867
Time----------,Event----------,Altitude----------,Velocity----------,Acceleration(ft/s)----------,Acceleration(G)----------,High Acceleration(G)----------,Latitude(DD)----------,Longitude(DD)----------,Latitude(DDM)----------,Longitude(DDM)----------,GyroX----------,GyroY----------,GyroZ----------,Pitch Rate----------,Roll Rate----------,Yaw Rate----------,MagX----------,MagY----------,MagZ----------
-00:00:35:328,,269.864,0.277418,33.9916,1.05649,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,1,0.125,1,-0.75,0.125,0,4.17707e-317,3.02701e-306
-00:00:36:346,,269.587,-0.277418,33.9094,1.05394,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,4.17707e-317,3.02701e-306
-00:00:37:352,,269.587,0,33.861,1.05243,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.9375,-0.125,0.9375,-0.5625,-0.125,0,4.17707e-317,3.02701e-306
-00:00:38:366,,269.309,-0.277415,33.7165,1.04794,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.8125,0,0.8125,-0.625,0,0,4.17707e-317,3.02701e-306
-00:00:39:370,,269.587,0.277415,34.0076,1.05699,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.9375,0,0.9375,-0.5625,0,0,4.17707e-317,3.02701e-306
-00:00:40:375,,270.142,0.554837,33.8622,1.05247,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.8125,0.8125,0.125,0.8125,-0.8125,0.125,0,4.17707e-317,3.02701e-306
-00:00:41:389,,269.587,-0.554837,33.764,1.04942,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.9375,0,0.9375,-0.5625,0,0,4.17707e-317,3.02701e-306
-00:00:42:402,,269.032,-0.554828,33.7329,1.04845,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.375,1,0.0625,1,-0.375,0.0625,0,4.17707e-317,3.02701e-306
-00:00:43:403,,269.587,0.554828,33.7806,1.04994,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1,-0.0625,1,-0.625,-0.0625,0,4.17707e-317,3.02701e-306
-00:00:44:411,,270.142,0.554837,33.9263,1.05446,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.875,0.0625,0.875,-0.625,0.0625,0,4.17707e-317,3.02701e-306
-00:00:45:425,,269.587,-0.554837,33.9601,1.05551,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1.0625,-0.0625,1.0625,-0.5625,-0.0625,0,4.17707e-317,3.02701e-306
-00:00:46:437,,269.587,0,33.7966,1.05043,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.4375,0.8125,-0.0625,0.8125,-0.4375,-0.0625,0,4.17707e-317,3.02701e-306
-00:00:47:451,,269.309,-0.277415,33.894,1.05346,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.8125,0,0.8125,-0.5625,0,0,4.17707e-317,3.02701e-306
-00:00:48:464,,269.864,0.554833,33.7802,1.04992,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.9375,0,0.9375,-0.5,0,0,4.17707e-317,3.02701e-306
-00:00:49:476,,269.032,-0.832246,34.8872,1.08433,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,8,-11.1875,8.5,-11.1875,8,8.5,0,4.17707e-317,3.02701e-306
-00:00:50:489,,268.477,-0.554819,33.8469,1.052,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,2.1875,-11.5625,6.25,-11.5625,2.1875,6.25,0,4.17707e-317,3.02701e-306
-00:00:51:502,,270.142,1.66449,31.593,0.981942,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,7.5,15.75,3.625,15.75,7.5,3.625,0,4.17707e-317,3.02701e-306
-00:00:52:516,,269.032,-1.10967,41.429,1.28766,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,15.875,-50,61.125,-50,15.875,61.125,0,4.17707e-317,3.02701e-306
-00:00:53:529,,270.419,1.38709,34.8505,1.08319,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,10.4375,28.9375,76.375,28.9375,10.4375,76.375,0,4.17707e-317,3.02701e-306
-00:00:54:542,,270.974,0.554851,38.5272,1.19746,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,3.0625,8.25,11.75,8.25,3.0625,11.75,0,4.17707e-317,3.02701e-306
-00:00:55:554,,270.697,-0.277427,33.088,1.02841,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,17.4375,0.375,-38.625,0.375,17.4375,-38.625,0,4.17707e-317,3.02701e-306
-00:00:56:569,,270.974,0.277427,31.7693,0.987423,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,13.9375,-16.3125,-57.125,-16.3125,13.9375,-57.125,0,4.17707e-317,3.02701e-306
-00:00:57:581,,270.142,-0.832273,35.069,1.08998,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-15.375,-19.25,-31.875,-19.25,-15.375,-31.875,0,4.17707e-317,3.02701e-306
-00:00:58:593,,270.697,0.554847,33.6326,1.04533,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,2.3125,-103.875,2.3125,-0.5625,-103.875,0,4.17707e-317,3.02701e-306
-00:00:59:606,,269.864,-0.832266,33.467,1.04019,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,18.125,5.8125,-12.4375,5.8125,18.125,-12.4375,0,4.17707e-317,3.02701e-306
-00:01:00:620,,270.142,0.27742,28.9264,0.899063,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,35.625,13.9375,-11.3125,13.9375,35.625,-11.3125,0,4.17707e-317,3.02701e-306
-00:01:01:632,,269.309,-0.832253,34.2668,1.06505,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-5.875,9.125,-47.5,9.125,-5.875,-47.5,0,4.17707e-317,3.02701e-306
-00:01:02:633,,269.587,0.277415,34.071,1.05896,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,1.1875,0.0625,1.1875,-0.5,0.0625,0,4.17707e-317,3.02701e-306
-00:01:03:642,,269.587,0,33.7952,1.05039,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,0.9375,0,0.9375,-0.75,0,0,4.17707e-317,3.02701e-306
-00:01:04:655,,269.587,0,34.0908,1.05958,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.9375,0.8125,0.0625,0.8125,-0.9375,0.0625,0,4.17707e-317,3.02701e-306
-00:01:05:668,,269.864,0.277418,33.7952,1.05039,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0.125,0.9375,-0.6875,0.125,0,4.17707e-317,3.02701e-306
-00:01:06:681,,270.142,0.27742,33.7634,1.0494,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0,0.9375,-0.6875,0,0,4.17707e-317,3.02701e-306
-00:01:07:682,,270.419,0.277422,33.9249,1.05442,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,1,0.125,1,-0.6875,0.125,0,4.17707e-317,3.02701e-306
-00:01:08:691,,270.142,-0.277422,33.7961,1.05042,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.875,-0.1875,0.875,-0.5625,-0.1875,0,4.17707e-317,3.02701e-306
-00:01:09:705,,269.587,-0.554837,33.7793,1.0499,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1.0625,-0.0625,1.0625,-0.5625,-0.0625,0,4.17707e-317,3.02701e-306
-00:01:10:718,,269.587,0,33.8936,1.05345,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,1,0.125,1,-0.6875,0.125,0,4.17707e-317,3.02701e-306
-00:01:11:732,,269.587,0,33.8614,1.05245,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.75,0,0.75,-0.5625,0,0,4.17707e-317,3.02701e-306
-00:01:12:744,,269.309,-0.277415,33.9411,1.05492,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,-0.0625,0.9375,-0.625,-0.0625,0,4.17707e-317,3.02701e-306
-00:01:13:756,,269.864,0.554833,33.9814,1.05618,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,0,1.0625,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:14:770,,270.142,0.27742,33.8926,1.05342,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:15:782,,269.309,-0.832253,33.763,1.04939,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,1,0,1,-0.75,0,0,4.17707e-317,3.02701e-306
-00:01:16:783,,269.587,0.277415,33.7467,1.04888,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,0,1.0625,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:17:793,,268.755,-0.832239,33.6987,1.04739,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,1.0625,0,1.0625,-0.6875,0,0,4.17707e-317,3.02701e-306
-00:01:18:805,,269.587,0.832239,33.7958,1.05041,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:19:806,,269.864,0.277418,33.7793,1.04989,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,1,0.0625,1,-0.5625,0.0625,0,4.17707e-317,3.02701e-306
-00:01:20:819,,269.864,0,33.7629,1.04939,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0.125,0.9375,-0.625,0.125,0,4.17707e-317,3.02701e-306
-00:01:21:828,,269.587,-0.277418,34.2733,1.06525,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5625,0.9375,0,0.9375,-0.5625,0,0,4.17707e-317,3.02701e-306
-00:01:22:840,,269.032,-0.554828,34.1035,1.05997,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.8125,0,0.8125,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:23:853,,270.142,1.10967,33.8926,1.05341,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,-0.125,1.0625,-0.625,-0.125,0,4.17707e-317,3.02701e-306
-00:01:26:981,,269.587,-0.554837,34.0061,1.05694,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.75,1.0625,0,1.0625,-0.75,0,0,4.17707e-317,3.02701e-306
-00:01:27:991,,270.142,0.554837,33.9418,1.05495,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.6875,0.9375,0.0625,0.9375,-0.6875,0.0625,0,4.17707e-317,3.02701e-306
-00:01:29:007,,269.864,-0.27742,34.0065,1.05696,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.4375,0.875,0,0.875,-0.4375,0,0,4.17707e-317,3.02701e-306
-00:01:30:009,,270.419,0.554842,33.9414,1.05493,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,1.0625,0.0625,1.0625,-0.625,0.0625,0,4.17707e-317,3.02701e-306
-00:01:31:012,,270.419,0,33.9739,1.05594,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:32:029,,269.864,-0.554842,33.8927,1.05342,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,1,-0.0625,1,-0.5,-0.0625,0,4.17707e-317,3.02701e-306
-00:01:33:038,,269.587,-0.277418,34.088,1.05949,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,0.9375,-0.0625,0.9375,-0.5,-0.0625,0,4.17707e-317,3.02701e-306
-00:01:34:051,,269.864,0.277418,34.0226,1.05746,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.625,0.9375,0,0.9375,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:35:064,,269.864,0,33.9255,1.05444,0,GPS ERROR,GPS ERROR,GPS ERROR,GPS ERROR,-0.5,1.0625,0,1.0625,-0.5,0,0,4.17707e-317,3.02701e-306
-00:01:36:065,,269.587,-0.277418,33.6668,1.0464,0,44.567,-123.276,N 44° 34.0208',W 123° 16.5532',-0.4375,0.9375,0.125,0.9375,-0.4375,0.125,0,4.17707e-317,3.02701e-306
-00:01:37:078,,269.309,-0.277415,33.7629,1.04939,0,44.567,-123.276,N 44° 34.0218',W 123° 16.5506',-0.5625,0.875,0,0.875,-0.5625,0,0,4.17707e-317,3.02701e-306
-00:01:38:090,,269.587,0.277415,33.8289,1.05144,0,44.567,-123.276,N 44° 34.0223',W 123° 16.5494',-0.625,1.0625,15.9375,1.0625,-0.625,15.9375,0,4.17707e-317,3.02701e-306
-00:01:39:105,,270.142,0.554837,34.12,1.06048,0,44.567,-123.276,N 44° 34.0228',W 123° 16.5484',-0.5,0.9375,-15.9375,0.9375,-0.5,-15.9375,0,4.17707e-317,3.02701e-306
-00:01:40:113,,269.309,-0.832253,33.9246,1.05441,0,44.567,-123.276,N 44° 34.0227',W 123° 16.5485',-0.625,0.875,0,0.875,-0.625,0,0,4.17707e-317,3.02701e-306
-00:01:41:151,,269.587,0.277415,33.8286,1.05143,0,44.567,-123.276,N 44° 34.0227',W 123° 16.5486',-0.5,1,0,1,-0.5,0,0,4.17707e-317,3.02701e-306
-00:01:42:157,,269.587,0,41.172,1.27967,0,44.567,-123.276,N 44° 34.0224',W 123° 16.5494',29,1.0625,20.375,1.0625,29,20.375,0,4.17707e-317,3.02701e-306
-00:01:43:168,,270.142,0.554837,32.6725,1.01549,0,44.567,-123.276,N 44° 34.0221',W 123° 16.5494',-5.6875,14.125,13,14.125,-5.6875,13,0,4.17707e-317,3.02701e-306
-00:01:44:183,,271.529,1.38713,39.5221,1.22839,0,44.567,-123.276,N 44° 34.0219',W 123° 16.549',11.8125,-9.875,-50.6875,-9.875,11.8125,-50.6875,0,4.17707e-317,3.02701e-306
-00:01:45:196,,270.419,-1.10971,29.6218,0.920676,0,44.567,-123.276,N 44° 34.0224',W 123° 16.5482',-3.4375,17.125,26.75,17.125,-3.4375,26.75,0,4.17707e-317,3.02701e-306
-00:01:46:203,,270.697,0.277424,33.7818,1.04997,0,44.567,-123.276,N 44° 34.0226',W 123° 16.548',9.0625,4.25,51.125,4.25,9.0625,51.125,0,4.17707e-317,3.02701e-306
-00:01:47:226,,269.864,-0.832266,36.5913,1.1373,0,44.567,-123.276,N 44° 34.0226',W 123° 16.5479',-15.875,0,-0.8125,0,-15.875,-0.8125,0,4.17707e-317,3.02701e-306
-00:01:48:231,,270.697,0.832266,41.4617,1.28867,0,44.567,-123.276,N 44° 34.0229',W 123° 16.5471',-13.5,1.1875,-4.25,1.1875,-13.5,-4.25,0,4.17707e-317,3.02701e-306
-00:01:49:248,,270.974,0.277427,25.2096,0.783539,0,44.567,-123.276,N 44° 34.0226',W 123° 16.5459',3.875,-8.4375,33.625,-8.4375,3.875,33.625,0,4.17707e-317,3.02701e-306
-00:01:50:250,,270.142,-0.832273,29.1535,0.90612,0,44.567,-123.276,N 44° 34.0227',W 123° 16.5451',-3.875,25.8125,39.625,25.8125,-3.875,39.625,0,4.17707e-317,3.02701e-306
-00:01:51:258,,270.419,0.277422,41.1685,1.27956,0,44.567,-123.276,N 44° 34.0229',W 123° 16.5447',6.5625,5.125,10.1875,5.125,6.5625,10.1875,0,4.17707e-317,3.02701e-306
-00:01:52:276,,270.697,0.277424,26.8339,0.834024,0,44.5671,-123.276,N 44° 34.0231',W 123° 16.5441',-7.0625,6.9375,-0.1875,6.9375,-7.0625,-0.1875,0,4.17707e-317,3.02701e-306
-00:01:53:287,,270.697,0,29.7208,0.923753,0,44.5671,-123.276,N 44° 34.0231',W 123° 16.5439',-13.625,20.8125,24.0625,20.8125,-13.625,24.0625,0,4.17707e-317,3.02701e-306
-00:01:54:290,,270.419,-0.277424,38.7226,1.20354,0,44.567,-123.276,N 44° 34.0227',W 123° 16.5439',-6.1875,4.4375,-14.4375,4.4375,-6.1875,-14.4375,0,4.17707e-317,3.02701e-306
-00:01:55:291,,270.419,0,24.7984,0.77076,0,44.567,-123.276,N 44° 34.0226',W 123° 16.5437',4.625,2.125,-8.125,2.125,4.625,-8.125,0,4.17707e-317,3.02701e-306
-00:01:56:292,,270.697,0.277424,31.2931,0.972621,0,44.567,-123.276,N 44° 34.0228',W 123° 16.5429',-22.6875,-69.8125,18.1875,-69.8125,-22.6875,18.1875,0,4.17707e-317,3.02701e-306
-00:01:57:302,,269.587,-1.10968,34.1075,1.06009,0,44.567,-123.276,N 44° 34.0219',W 123° 16.5429',1.1875,6.25,1.8125,6.25,1.1875,1.8125,0,4.17707e-317,3.02701e-306
-00:01:58:314,,270.142,0.554837,33.9286,1.05453,0,44.567,-123.276,N 44° 34.0214',W 123° 16.5427',-0.625,1.0625,-0.0625,1.0625,-0.625,-0.0625,0,4.17707e-317,3.02701e-306
-00:01:59:335,,270.419,0.277422,33.8621,1.05247,0,44.567,-123.276,N 44° 34.0214',W 123° 16.5428',-0.8125,1,0.125,1,-0.8125,0.125,0,4.17707e-317,3.02701e-306
-00:02:00:353,,269.309,-1.10967,33.9601,1.05551,0,44.567,-123.276,N 44° 34.0215',W 123° 16.5429',-0.625,1,-0.0625,1,-0.625,-0.0625,0,4.17707e-317,3.02701e-306
-00:02:01:354,,268.755,-0.554824,33.8472,1.05201,0,44.567,-123.276,N 44° 34.0216',W 123° 16.5433',-0.5,0.875,-0.0625,0.875,-0.5,-0.0625,0,4.17707e-317,3.02701e-306
-00:02:02:368,,269.864,1.10966,33.7655,1.04947,0,44.567,-123.276,N 44° 34.0215',W 123° 16.5436',-0.6875,1,-0.0625,1,-0.6875,-0.0625,0,4.17707e-317,3.02701e-306
-00:02:03:381,,269.309,-0.554833,33.8136,1.05096,0,44.567,-123.276,N 44° 34.0216',W 123° 16.5439',-0.625,1.1875,-0.0625,1.1875,-0.625,-0.0625,0,4.17707e-317,3.02701e-306
-00:02:04:393,,269.587,0.277415,33.6202,1.04495,0,44.567,-123.276,N 44° 34.0218',W 123° 16.5439',-0.5,0.9375,0,0.9375,-0.5,0,0,4.17707e-317,3.02701e-306
-00:02:05:406,,268.755,-0.832239,33.8143,1.05098,0,44.567,-123.276,N 44° 34.0219',W 123° 16.5434',-0.5625,1,-0.125,1,-0.5625,-0.125,0,4.17707e-317,3.02701e-306
-00:02:06:420,,269.032,0.277411,33.862,1.05247,0,44.567,-123.276,N 44° 34.0221',W 123° 16.5432',-0.4375,0.9375,0,0.9375,-0.4375,0,0,4.17707e-317,3.02701e-306
-00:02:07:432,,269.032,0,33.8463,1.05198,0,44.567,-123.276,N 44° 34.0222',W 123° 16.543',-0.5625,0.8125,0,0.8125,-0.5625,0,0,4.17707e-317,3.02701e-306
-00:02:08:445,,270.142,1.10967,33.9273,1.05449,0,44.567,-123.276,N 44° 34.0223',W 123° 16.543',-0.6875,1.125,0.0625,1.125,-0.6875,0.0625,0,4.17707e-317,3.02701e-306
-00:02:09:458,,269.032,-1.10967,33.9424,1.05496,0,44.567,-123.276,N 44° 34.0224',W 123° 16.5428',-0.5625,0.875,0.125,0.875,-0.5625,0.125,0,4.17707e-317,3.02701e-306
